,Name2,Name1,ObjectID,Name,OriginID,DestinationID,DestinationRank,Total_Length,Name_Og,Name_Og2,Name_corr
782,Location 23,Location 27,1369,Location 27 - Location 23,27,23,17,350.7542978,MAL.5,MAL.17,MAL.5-MAL.17
783,Location 23,Location 46,2386,Location 46 - Location 23,46,23,46,49587.56172,SBGU.2,MAL.17,SBGU.2-MAL.17
784,Location 23,Location 41,2126,Location 41 - Location 23,41,23,46,50567.83984,SACU.3,MAL.17,SACU.3-MAL.17
785,Location 23,Location 6,308,Location 6 - Location 23,6,23,48,71428.43682,BF.2,MAL.17,BF.2-MAL.17
786,Location 23,Location 33,1707,Location 33 - Location 23,33,23,43,43559.59125,MOK.d,MAL.17,MOK.d-MAL.17
787,Location 23,Location 34,1759,Location 34 - Location 23,34,23,43,43663.46074,MOK.u,MAL.17,MOK.u-MAL.17
788,Location 23,Location 14,693,Location 14 - Location 23,14,23,17,272.7943604,MAL.1,MAL.17,MAL.1-MAL.17
789,Location 23,Location 4,198,Location 4 - Location 23,4,23,42,90517.61247,Yolo Bypass @ I5,MAL.17,Yolo Bypass @ I5-MAL.17
790,Location 23,Location 40,2074,Location 40 - Location 23,40,23,46,50448.20987,SACU.2,MAL.17,SACU.2-MAL.17
791,Location 23,Location 48,2485,Location 48 - Location 23,48,23,41,33604.81594,STMD.2,MAL.17,STMD.2-MAL.17
792,Location 23,Location 42,2178,Location 42 - Location 23,42,23,46,50549.81895,SACU.4,MAL.17,SACU.4-MAL.17
793,Location 23,Location 47,2433,Location 47 - Location 23,47,23,41,33597.67373,STMD.1,MAL.17,STMD.1-MAL.17
794,Location 23,Location 7,360,Location 7 - Location 23,7,23,48,71330.51205,BF.4,MAL.17,BF.4-MAL.17
795,Location 23,Location 22,1095,Location 22 - Location 23,22,23,3,19.99412714,MAL.14,MAL.17,MAL.14-MAL.17
796,Location 23,Location 15,744,Location 15 - Location 23,15,23,16,195.1126806,MAL.10a,MAL.17,MAL.10a-MAL.17
797,Location 23,Location 35,1809,Location 35 - Location 23,35,23,41,32215.27701,SACD.1,MAL.17,SACD.1-MAL.17
798,Location 23,Location 29,1468,Location 29 - Location 23,29,23,12,111.4508276,MAL.7a,MAL.17,MAL.7a-MAL.17
799,Location 23,Location 51,2646,Location 51 - Location 23,51,23,46,48936.15122,STMU.1,MAL.17,STMU.1-MAL.17
800,Location 23,Location 50,2589,Location 50 - Location 23,50,23,41,33508.16604,STMD.4,MAL.17,STMD.4-MAL.17
801,Location 23,Location 28,1421,Location 28 - Location 23,28,23,17,395.5544103,MAL.6,MAL.17,MAL.6-MAL.17
802,Location 23,Location 20,1000,Location 20 - Location 23,20,23,12,111.4508276,MAL.12b,MAL.17,MAL.12b-MAL.17
803,Location 23,Location 8,405,Location 8 - Location 23,8,23,41,36103.18817,CCH.1,MAL.17,CCH.1-MAL.17
804,Location 23,Location 49,2537,Location 49 - Location 23,49,23,41,33499.04265,STMD.3,MAL.17,STMD.3-MAL.17
805,Location 23,Location 1,49,Location 1 - Location 23,1,23,49,189445.3173,Tisdale Weir,MAL.17,Tisdale Weir-MAL.17
806,Location 23,Location 9,457,Location 9 - Location 23,9,23,41,36116.38969,CCH.2,MAL.17,CCH.2-MAL.17
807,Location 23,Location 16,792,Location 16 - Location 23,16,23,12,111.4508276,MAL.10b,MAL.17,MAL.10b-MAL.17
808,Location 23,Location 23,1145,Location 23 - Location 23,23,23,1,0,MAL.17,MAL.17,MAL.17-MAL.17
809,Location 23,Location 45,2334,Location 45 - Location 23,45,23,46,49489.59371,SBGD.2,MAL.17,SBGD.2-MAL.17
810,Location 23,Location 36,1861,Location 36 - Location 23,36,23,41,32185.57353,SACD.2,MAL.17,SACD.2-MAL.17
811,Location 23,Location 21,1043,Location 21 - Location 23,21,23,3,39.84450746,MAL.13,MAL.17,MAL.13-MAL.17
812,Location 23,Location 13,670,Location 13 - Location 23,13,23,46,58097.27126,LPS.u,MAL.17,LPS.u-MAL.17
813,Location 23,Location 43,2230,Location 43 - Location 23,43,23,46,52347.49608,SBE.d,MAL.17,SBE.d-MAL.17
814,Location 23,Location 37,1913,Location 37 - Location 23,37,23,41,32103.6907,SACD.3,MAL.17,SACD.3-MAL.17
815,Location 23,Location 38,1965,Location 38 - Location 23,38,23,41,32103.6907,SACD.4,MAL.17,SACD.4-MAL.17
816,Location 23,Location 5,256,Location 5 - Location 23,5,23,48,71411.43002,BF.1,MAL.17,BF.1-MAL.17
817,Location 23,Location 11,566,Location 11 - Location 23,11,23,46,51054.82257,GEO.u,MAL.17,GEO.u-MAL.17
818,Location 23,Location 12,618,Location 12 - Location 23,12,23,46,58182.88181,LPS.d,MAL.17,LPS.d-MAL.17
819,Location 23,Location 17,845,Location 17 - Location 23,17,23,13,140.0284025,MAL.11a,MAL.17,MAL.11a-MAL.17
820,Location 23,Location 3,153,Location 3 - Location 23,3,23,49,125767.1203,Verona,MAL.17,Verona-MAL.17
821,Location 23,Location 24,1201,Location 24 - Location 23,24,23,5,37.6480652,MAL.18,MAL.17,MAL.18-MAL.17
822,Location 23,Location 25,1265,Location 25 - Location 23,25,23,17,305.2873078,MAL.2,MAL.17,MAL.2-MAL.17
823,Location 23,Location 44,2282,Location 44 - Location 23,44,23,46,52446.17256,SBE.u,MAL.17,SBE.u-MAL.17
824,Location 23,Location 19,953,Location 19 - Location 23,19,23,17,218.8172252,MAL.12a,MAL.17,MAL.12a-MAL.17
825,Location 23,Location 32,1617,Location 32 - Location 23,32,23,5,37.6480652,MAL.8b,MAL.17,MAL.8b-MAL.17
826,Location 23,Location 31,1572,Location 31 - Location 23,31,23,12,111.4508276,MAL.8a,MAL.17,MAL.8a-MAL.17
827,Location 23,Location 10,514,Location 10 - Location 23,10,23,46,51136.67934,GEO.d,MAL.17,GEO.d-MAL.17
828,Location 23,Location 30,1512,Location 30 - Location 23,30,23,4,21.68240594,MAL.7b,MAL.17,MAL.7b-MAL.17
829,Location 23,Location 2,101,Location 2 - Location 23,2,23,49,131032.3918,Yolo Bypass @ Fremont Weir,MAL.17,Yolo Bypass @ Fremont Weir-MAL.17
830,Location 23,Location 26,1317,Location 26 - Location 23,26,23,17,325.3258777,MAL.4,MAL.17,MAL.4-MAL.17
831,Location 23,Location 39,2022,Location 39 - Location 23,39,23,46,50454.02511,SACU.1,MAL.17,SACU.1-MAL.17
832,Location 23,Location 18,889,Location 18 - Location 23,18,23,5,51.7918017,MAL.11b,MAL.17,MAL.11b-MAL.17
833,Location 24,Location 52,2695,Location 52 - Location 24,52,24,43,48783.01838,STMU.2,MAL.18,STMU.2-MAL.18
834,Location 24,Location 6,305,Location 6 - Location 24,6,24,45,71390.78876,BF.2,MAL.18,BF.2-MAL.18
835,Location 24,Location 46,2383,Location 46 - Location 24,46,24,43,49549.91365,SBGU.2,MAL.18,SBGU.2-MAL.18
836,Location 24,Location 40,2071,Location 40 - Location 24,40,24,43,50410.56181,SACU.2,MAL.18,SACU.2-MAL.18
837,Location 24,Location 33,1704,Location 33 - Location 24,33,24,40,43521.94319,MOK.d,MAL.18,MOK.d-MAL.18
838,Location 24,Location 47,2430,Location 47 - Location 24,47,24,38,33560.02567,STMD.1,MAL.18,STMD.1-MAL.18
839,Location 24,Location 29,1463,Location 29 - Location 24,29,24,7,73.80276243,MAL.7a,MAL.18,MAL.7a-MAL.18
840,Location 24,Location 4,195,Location 4 - Location 24,4,24,39,90479.9644,Yolo Bypass @ I5,MAL.18,Yolo Bypass @ I5-MAL.18
841,Location 24,Location 34,1756,Location 34 - Location 24,34,24,40,43625.81268,MOK.u,MAL.18,MOK.u-MAL.18
842,Location 24,Location 35,1806,Location 35 - Location 24,35,24,38,32177.62894,SACD.1,MAL.18,SACD.1-MAL.18
843,Location 24,Location 27,1366,Location 27 - Location 24,27,24,14,313.1062326,MAL.5,MAL.18,MAL.5-MAL.18
844,Location 24,Location 22,1097,Location 22 - Location 24,22,24,5,57.64219234,MAL.14,MAL.18,MAL.14-MAL.18
845,Location 24,Location 48,2482,Location 48 - Location 24,48,24,38,33567.16787,STMD.2,MAL.18,STMD.2-MAL.18
846,Location 24,Location 28,1418,Location 28 - Location 24,28,24,14,357.9063451,MAL.6,MAL.18,MAL.6-MAL.18
847,Location 24,Location 8,402,Location 8 - Location 24,8,24,38,36065.5401,CCH.1,MAL.18,CCH.1-MAL.18
848,Location 24,Location 1,46,Location 1 - Location 24,1,24,46,189407.6692,Tisdale Weir,MAL.18,Tisdale Weir-MAL.18
849,Location 24,Location 17,841,Location 17 - Location 24,17,24,9,102.3803373,MAL.11a,MAL.18,MAL.11a-MAL.18
850,Location 24,Location 41,2123,Location 41 - Location 24,41,24,43,50530.19177,SACU.3,MAL.18,SACU.3-MAL.18
851,Location 24,Location 3,150,Location 3 - Location 24,3,24,46,125729.4722,Verona,MAL.18,Verona-MAL.18
852,Location 24,Location 21,1045,Location 21 - Location 24,21,24,5,77.49257266,MAL.13,MAL.18,MAL.13-MAL.18
853,Location 24,Location 20,995,Location 20 - Location 24,20,24,7,73.80276243,MAL.12b,MAL.18,MAL.12b-MAL.18
854,Location 24,Location 16,787,Location 16 - Location 24,16,24,7,73.80276243,MAL.10b,MAL.18,MAL.10b-MAL.18
855,Location 24,Location 36,1858,Location 36 - Location 24,36,24,38,32147.92546,SACD.2,MAL.18,SACD.2-MAL.18
856,Location 24,Location 9,454,Location 9 - Location 24,9,24,38,36078.74162,CCH.2,MAL.18,CCH.2-MAL.18
857,Location 24,Location 7,357,Location 7 - Location 24,7,24,45,71292.86398,BF.4,MAL.18,BF.4-MAL.18
858,Location 24,Location 42,2175,Location 42 - Location 24,42,24,43,50512.17089,SACU.4,MAL.18,SACU.4-MAL.18
859,Location 24,Location 50,2586,Location 50 - Location 24,50,24,38,33470.51797,STMD.4,MAL.18,STMD.4-MAL.18
860,Location 24,Location 30,1510,Location 30 - Location 24,30,24,2,15.96565926,MAL.7b,MAL.18,MAL.7b-MAL.18
861,Location 24,Location 23,1148,Location 23 - Location 24,23,24,4,37.6480652,MAL.17,MAL.18,MAL.17-MAL.18
862,Location 24,Location 18,886,Location 18 - Location 24,18,24,2,14.1437365,MAL.11b,MAL.18,MAL.11b-MAL.18
863,Location 24,Location 43,2227,Location 43 - Location 24,43,24,43,52309.84802,SBE.d,MAL.18,SBE.d-MAL.18
864,Location 24,Location 44,2279,Location 44 - Location 24,44,24,43,52408.52449,SBE.u,MAL.18,SBE.u-MAL.18
865,Location 24,Location 38,1962,Location 38 - Location 24,38,24,38,32066.04263,SACD.4,MAL.18,SACD.4-MAL.18
866,Location 24,Location 15,741,Location 15 - Location 24,15,24,13,157.4646154,MAL.10a,MAL.18,MAL.10a-MAL.18
867,Location 24,Location 5,253,Location 5 - Location 24,5,24,45,71373.78196,BF.1,MAL.18,BF.1-MAL.18
868,Location 24,Location 37,1910,Location 37 - Location 24,37,24,38,32066.04263,SACD.3,MAL.18,SACD.3-MAL.18
869,Location 24,Location 11,563,Location 11 - Location 24,11,24,43,51017.17451,GEO.u,MAL.18,GEO.u-MAL.18
870,Location 24,Location 49,2534,Location 49 - Location 24,49,24,38,33461.39459,STMD.3,MAL.18,STMD.3-MAL.18
871,Location 24,Location 24,1197,Location 24 - Location 24,24,24,1,0,MAL.18,MAL.18,MAL.18-MAL.18
872,Location 24,Location 51,2643,Location 51 - Location 24,51,24,43,48898.50316,STMU.1,MAL.18,STMU.1-MAL.18
873,Location 24,Location 45,2331,Location 45 - Location 24,45,24,43,49451.94565,SBGD.2,MAL.18,SBGD.2-MAL.18
874,Location 24,Location 10,511,Location 10 - Location 24,10,24,43,51099.03128,GEO.d,MAL.18,GEO.d-MAL.18
875,Location 24,Location 13,667,Location 13 - Location 24,13,24,43,58059.6232,LPS.u,MAL.18,LPS.u-MAL.18
876,Location 24,Location 25,1262,Location 25 - Location 24,25,24,14,267.6392426,MAL.2,MAL.18,MAL.2-MAL.18
877,Location 24,Location 19,950,Location 19 - Location 24,19,24,14,181.16916,MAL.12a,MAL.18,MAL.12a-MAL.18
878,Location 24,Location 39,2019,Location 39 - Location 24,39,24,43,50416.37704,SACU.1,MAL.18,SACU.1-MAL.18
879,Location 24,Location 31,1567,Location 31 - Location 24,31,24,7,73.80276243,MAL.8a,MAL.18,MAL.8a-MAL.18
880,Location 24,Location 14,690,Location 14 - Location 24,14,24,14,235.1462952,MAL.1,MAL.18,MAL.1-MAL.18
881,Location 24,Location 2,98,Location 2 - Location 24,2,24,46,130994.7438,Yolo Bypass @ Fremont Weir,MAL.18,Yolo Bypass @ Fremont Weir-MAL.18
882,Location 24,Location 26,1314,Location 26 - Location 24,26,24,14,287.6778125,MAL.4,MAL.18,MAL.4-MAL.18
883,Location 24,Location 32,1613,Location 32 - Location 24,32,24,1,0,MAL.8b,MAL.18,MAL.8b-MAL.18
884,Location 24,Location 12,615,Location 12 - Location 24,12,24,43,58145.23375,LPS.d,MAL.18,LPS.d-MAL.18
885,Location 25,Location 4,185,Location 4 - Location 25,4,25,29,90212.32516,Yolo Bypass @ I5,MAL.2,Yolo Bypass @ I5-MAL.2
886,Location 25,Location 46,2373,Location 46 - Location 25,46,25,33,49282.27441,SBGU.2,MAL.2,SBGU.2-MAL.2
887,Location 25,Location 40,2061,Location 40 - Location 25,40,25,33,50142.92256,SACU.2,MAL.2,SACU.2-MAL.2
888,Location 25,Location 52,2685,Location 52 - Location 25,52,25,33,48515.37914,STMU.2,MAL.2,STMU.2-MAL.2
889,Location 25,Location 47,2420,Location 47 - Location 25,47,25,28,33292.38643,STMD.1,MAL.2,STMD.1-MAL.2
890,Location 25,Location 34,1746,Location 34 - Location 25,34,25,30,43358.17343,MOK.u,MAL.2,MOK.u-MAL.2
891,Location 25,Location 27,1356,Location 27 - Location 25,27,25,4,45.46699,MAL.5,MAL.2,MAL.5-MAL.2
892,Location 25,Location 6,295,Location 6 - Location 25,6,25,35,71123.14951,BF.2,MAL.2,BF.2-MAL.2
893,Location 25,Location 33,1694,Location 33 - Location 25,33,25,30,43254.30394,MOK.d,MAL.2,MOK.d-MAL.2
894,Location 25,Location 48,2472,Location 48 - Location 25,48,25,28,33299.52863,STMD.2,MAL.2,STMD.2-MAL.2
895,Location 25,Location 16,796,Location 16 - Location 25,16,25,16,193.8364802,MAL.10b,MAL.2,MAL.10b-MAL.2
896,Location 25,Location 28,1408,Location 28 - Location 25,28,25,4,90.26710245,MAL.6,MAL.2,MAL.6-MAL.2
897,Location 25,Location 22,1108,Location 22 - Location 25,22,25,16,325.281435,MAL.14,MAL.2,MAL.14-MAL.2
898,Location 25,Location 23,1160,Location 23 - Location 25,23,25,16,305.2873078,MAL.17,MAL.2,MAL.17-MAL.2
899,Location 25,Location 49,2524,Location 49 - Location 25,49,25,28,33193.75535,STMD.3,MAL.2,STMD.3-MAL.2
900,Location 25,Location 41,2113,Location 41 - Location 25,41,25,33,50262.55253,SACU.3,MAL.2,SACU.3-MAL.2
901,Location 25,Location 29,1472,Location 29 - Location 25,29,25,16,193.8364802,MAL.7a,MAL.2,MAL.7a-MAL.2
902,Location 25,Location 51,2633,Location 51 - Location 25,51,25,33,48630.86392,STMU.1,MAL.2,STMU.1-MAL.2
903,Location 25,Location 18,900,Location 18 - Location 25,18,25,16,253.4955061,MAL.11b,MAL.2,MAL.11b-MAL.2
904,Location 25,Location 17,847,Location 17 - Location 25,17,25,15,165.2589053,MAL.11a,MAL.2,MAL.11a-MAL.2
905,Location 25,Location 35,1796,Location 35 - Location 25,35,25,28,31909.9897,SACD.1,MAL.2,SACD.1-MAL.2
906,Location 25,Location 3,140,Location 3 - Location 25,3,25,36,125461.833,Verona,MAL.2,Verona-MAL.2
907,Location 25,Location 14,678,Location 14 - Location 25,14,25,2,32.49294746,MAL.1,MAL.2,MAL.1-MAL.2
908,Location 25,Location 50,2576,Location 50 - Location 25,50,25,28,33202.87873,STMD.4,MAL.2,STMD.4-MAL.2
909,Location 25,Location 1,36,Location 1 - Location 25,1,25,36,189140.03,Tisdale Weir,MAL.2,Tisdale Weir-MAL.2
910,Location 25,Location 20,1004,Location 20 - Location 25,20,25,16,193.8364802,MAL.12b,MAL.2,MAL.12b-MAL.2
911,Location 25,Location 7,347,Location 7 - Location 25,7,25,35,71025.22474,BF.4,MAL.2,BF.4-MAL.2
912,Location 25,Location 43,2217,Location 43 - Location 25,43,25,33,52042.20877,SBE.d,MAL.2,SBE.d-MAL.2
913,Location 25,Location 42,2165,Location 42 - Location 25,42,25,33,50244.53165,SACU.4,MAL.2,SACU.4-MAL.2
914,Location 25,Location 9,444,Location 9 - Location 25,9,25,28,35811.10238,CCH.2,MAL.2,CCH.2-MAL.2
915,Location 25,Location 24,1212,Location 24 - Location 25,24,25,16,267.6392426,MAL.18,MAL.2,MAL.18-MAL.2
916,Location 25,Location 15,737,Location 15 - Location 25,15,25,9,110.1746272,MAL.10a,MAL.2,MAL.10a-MAL.2
917,Location 25,Location 11,553,Location 11 - Location 25,11,25,33,50749.53527,GEO.u,MAL.2,GEO.u-MAL.2
918,Location 25,Location 36,1848,Location 36 - Location 25,36,25,28,31880.28622,SACD.2,MAL.2,SACD.2-MAL.2
919,Location 25,Location 21,1056,Location 21 - Location 25,21,25,16,345.1318153,MAL.13,MAL.2,MAL.13-MAL.2
920,Location 25,Location 8,392,Location 8 - Location 25,8,25,28,35797.90086,CCH.1,MAL.2,CCH.1-MAL.2
921,Location 25,Location 45,2321,Location 45 - Location 25,45,25,33,49184.30641,SBGD.2,MAL.2,SBGD.2-MAL.2
922,Location 25,Location 10,501,Location 10 - Location 25,10,25,33,50831.39204,GEO.d,MAL.2,GEO.d-MAL.2
923,Location 25,Location 38,1952,Location 38 - Location 25,38,25,28,31798.40339,SACD.4,MAL.2,SACD.4-MAL.2
924,Location 25,Location 32,1628,Location 32 - Location 25,32,25,16,267.6392426,MAL.8b,MAL.2,MAL.8b-MAL.2
925,Location 25,Location 25,1249,Location 25 - Location 25,25,25,1,0,MAL.2,MAL.2,MAL.2-MAL.2
926,Location 25,Location 37,1900,Location 37 - Location 25,37,25,28,31798.40339,SACD.3,MAL.2,SACD.3-MAL.2
927,Location 25,Location 30,1524,Location 30 - Location 25,30,25,16,283.6049019,MAL.7b,MAL.2,MAL.7b-MAL.2
928,Location 25,Location 12,605,Location 12 - Location 25,12,25,33,57877.59451,LPS.d,MAL.2,LPS.d-MAL.2
929,Location 25,Location 5,243,Location 5 - Location 25,5,25,35,71106.14272,BF.1,MAL.2,BF.1-MAL.2
930,Location 25,Location 2,88,Location 2 - Location 25,2,25,36,130727.1045,Yolo Bypass @ Fremont Weir,MAL.2,Yolo Bypass @ Fremont Weir-MAL.2
931,Location 25,Location 44,2269,Location 44 - Location 25,44,25,33,52140.88525,SBE.u,MAL.2,SBE.u-MAL.2
932,Location 25,Location 39,2009,Location 39 - Location 25,39,25,33,50148.7378,SACU.1,MAL.2,SACU.1-MAL.2
933,Location 25,Location 31,1576,Location 31 - Location 25,31,25,16,193.8364802,MAL.8a,MAL.2,MAL.8a-MAL.2
934,Location 25,Location 19,941,Location 19 - Location 25,19,25,5,86.47008266,MAL.12a,MAL.2,MAL.12a-MAL.2
935,Location 25,Location 13,657,Location 13 - Location 25,13,25,33,57791.98395,LPS.u,MAL.2,LPS.u-MAL.2
936,Location 25,Location 26,1302,Location 26 - Location 25,26,25,2,20.03856982,MAL.4,MAL.2,MAL.4-MAL.2
937,Location 26,Location 35,1795,Location 35 - Location 26,35,26,27,31889.95113,SACD.1,MAL.4,SACD.1-MAL.4
938,Location 26,Location 33,1693,Location 33 - Location 26,33,26,29,43234.26537,MOK.d,MAL.4,MOK.d-MAL.4
939,Location 26,Location 52,2684,Location 52 - Location 26,52,26,32,48495.34057,STMU.2,MAL.4,STMU.2-MAL.4
940,Location 26,Location 6,294,Location 6 - Location 26,6,26,34,71103.11094,BF.2,MAL.4,BF.2-MAL.4
941,Location 26,Location 36,1847,Location 36 - Location 26,36,26,27,31860.24765,SACD.2,MAL.4,SACD.2-MAL.4
942,Location 26,Location 27,1354,Location 27 - Location 26,27,26,2,25.42842018,MAL.5,MAL.4,MAL.5-MAL.4
943,Location 26,Location 46,2372,Location 46 - Location 26,46,26,32,49262.23584,SBGU.2,MAL.4,SBGU.2-MAL.4
944,Location 26,Location 41,2112,Location 41 - Location 26,41,26,32,50242.51396,SACU.3,MAL.4,SACU.3-MAL.4
945,Location 26,Location 34,1745,Location 34 - Location 26,34,26,29,43338.13486,MOK.u,MAL.4,MOK.u-MAL.4
946,Location 26,Location 3,139,Location 3 - Location 26,3,26,35,125441.7944,Verona,MAL.4,Verona-MAL.4
947,Location 26,Location 47,2419,Location 47 - Location 26,47,26,27,33272.34786,STMD.1,MAL.4,STMD.1-MAL.4
948,Location 26,Location 4,184,Location 4 - Location 26,4,26,28,90192.28659,Yolo Bypass @ I5,MAL.4,Yolo Bypass @ I5-MAL.4
949,Location 26,Location 50,2575,Location 50 - Location 26,50,26,27,33182.84016,STMD.4,MAL.4,STMD.4-MAL.4
950,Location 26,Location 28,1407,Location 28 - Location 26,28,26,3,70.22853263,MAL.6,MAL.4,MAL.6-MAL.4
951,Location 26,Location 21,1057,Location 21 - Location 26,21,26,17,365.1703851,MAL.13,MAL.4,MAL.13-MAL.4
952,Location 26,Location 40,2060,Location 40 - Location 26,40,26,32,50122.88399,SACU.2,MAL.4,SACU.2-MAL.4
953,Location 26,Location 48,2471,Location 48 - Location 26,48,26,27,33279.49006,STMD.2,MAL.4,STMD.2-MAL.4
954,Location 26,Location 37,1899,Location 37 - Location 26,37,26,27,31778.36482,SACD.3,MAL.4,SACD.3-MAL.4
955,Location 26,Location 8,391,Location 8 - Location 26,8,26,27,35777.86229,CCH.1,MAL.4,CCH.1-MAL.4
956,Location 26,Location 29,1473,Location 29 - Location 26,29,26,17,213.87505,MAL.7a,MAL.4,MAL.7a-MAL.4
957,Location 26,Location 22,1109,Location 22 - Location 26,22,26,17,345.3200048,MAL.14,MAL.4,MAL.14-MAL.4
958,Location 26,Location 16,797,Location 16 - Location 26,16,26,17,213.87505,MAL.10b,MAL.4,MAL.10b-MAL.4
959,Location 26,Location 30,1525,Location 30 - Location 26,30,26,17,303.6434717,MAL.7b,MAL.4,MAL.7b-MAL.4
960,Location 26,Location 9,443,Location 9 - Location 26,9,26,27,35791.06381,CCH.2,MAL.4,CCH.2-MAL.4
961,Location 26,Location 20,1005,Location 20 - Location 26,20,26,17,213.87505,MAL.12b,MAL.4,MAL.12b-MAL.4
962,Location 26,Location 51,2632,Location 51 - Location 26,51,26,32,48610.82535,STMU.1,MAL.4,STMU.1-MAL.4
963,Location 26,Location 1,35,Location 1 - Location 26,1,26,35,189119.9914,Tisdale Weir,MAL.4,Tisdale Weir-MAL.4
964,Location 26,Location 12,604,Location 12 - Location 26,12,26,32,57857.55594,LPS.d,MAL.4,LPS.d-MAL.4
965,Location 26,Location 7,346,Location 7 - Location 26,7,26,34,71005.18617,BF.4,MAL.4,BF.4-MAL.4
966,Location 26,Location 42,2164,Location 42 - Location 26,42,26,32,50224.49308,SACU.4,MAL.4,SACU.4-MAL.4
967,Location 26,Location 19,942,Location 19 - Location 26,19,26,6,106.5086525,MAL.12a,MAL.4,MAL.12a-MAL.4
968,Location 26,Location 44,2268,Location 44 - Location 26,44,26,32,52120.84668,SBE.u,MAL.4,SBE.u-MAL.4
969,Location 26,Location 23,1161,Location 23 - Location 26,23,26,17,325.3258777,MAL.17,MAL.4,MAL.17-MAL.4
970,Location 26,Location 17,849,Location 17 - Location 26,17,26,17,185.2974751,MAL.11a,MAL.4,MAL.11a-MAL.4
971,Location 26,Location 10,500,Location 10 - Location 26,10,26,32,50811.35347,GEO.d,MAL.4,GEO.d-MAL.4
972,Location 26,Location 2,87,Location 2 - Location 26,2,26,35,130707.066,Yolo Bypass @ Fremont Weir,MAL.4,Yolo Bypass @ Fremont Weir-MAL.4
973,Location 26,Location 38,1951,Location 38 - Location 26,38,26,27,31778.36482,SACD.4,MAL.4,SACD.4-MAL.4
974,Location 26,Location 15,738,Location 15 - Location 26,15,26,10,130.213197,MAL.10a,MAL.4,MAL.10a-MAL.4
975,Location 26,Location 14,679,Location 14 - Location 26,14,26,3,52.53151729,MAL.1,MAL.4,MAL.1-MAL.4
976,Location 26,Location 11,552,Location 11 - Location 26,11,26,32,50729.4967,GEO.u,MAL.4,GEO.u-MAL.4
977,Location 26,Location 13,656,Location 13 - Location 26,13,26,32,57771.94538,LPS.u,MAL.4,LPS.u-MAL.4
978,Location 26,Location 49,2523,Location 49 - Location 26,49,26,27,33173.71678,STMD.3,MAL.4,STMD.3-MAL.4
979,Location 26,Location 43,2216,Location 43 - Location 26,43,26,32,52022.1702,SBE.d,MAL.4,SBE.d-MAL.4
