Name,OriginID,DestinationID,Total_Length_m
Abv_Otter_Island - TowerBridge,4,138,220067.8592
Abv_Otter_Island - I80_Br,4,95,221322.892
Abv_Otter_Island - YB_LisbonWeir,4,141,221621.9617
Abv_Otter_Island - FR Boyds Release,4,78,221785.0565
Abv_Otter_Island - BoydsPump,4,53,222022.633
Abv_Otter_Island - SacTrawl1,4,122,225068.8488
Abv_Otter_Island - AR_Upstream_Hwy80,4,20,225354.9605
Abv_Otter_Island - SacTrawl2,4,123,225419.1129
Abv_Otter_Island - ShanghaiBend,4,124,226525.7623
Abv_Otter_Island - AR_Downstream_WattAve,4,16,232637.8854
Abv_Otter_Island - ToeDrainRST,4,137,236293.7773
Abv_Otter_Island - Freeport Div.,4,80,238879.6034
Abv_Otter_Island - FreeportBr,4,81,238879.6034
Abv_Otter_Island - Freeport,4,79,239729.5761
Abv_Otter_Island - ToeDrainBase,4,136,243341.173
Abv_Otter_Island - AR_RanchoCordova,4,18,244115.7182
Abv_Otter_Island - SunsetPumps,4,131,250034.8965
Abv_Otter_Island - AR_Sunrise_Ramp,4,19,250836.0412
Abv_Otter_Island - YB_LibertyIsBase,4,140,251941.9348
Abv_Otter_Island - Hood Release,4,90,252449.2655
Abv_Otter_Island - Hood_RT,4,91,252593.3483
Abv_Otter_Island - Lower Minor,4,102,252794.7983
Abv_Otter_Island - Above_Hood,4,1,253257.9321
Abv_Otter_Island - Hood,4,89,253957.6215
Abv_Otter_Island - Nimbus Hatchery RW,4,118,254537.2239
Abv_Otter_Island - Hwy84Ferry,4,94,256179.6959
Abv_Otter_Island - Blw_Hood,4,39,257692.9858
Abv_Otter_Island - BaseSutterSteam,4,21,258033.544
Abv_Otter_Island - SR_Mouth,4,128,259532.7109
Abv_Otter_Island - RioVistaBr,4,121,260384.0303
Abv_Otter_Island - Blw_Sutter,4,44,260676.9863
Abv_Otter_Island - SutterSlough,4,133,261176.7599
Abv_Otter_Island - MinerNorth,4,111,262814.9638
Abv_Otter_Island - MinorBlwSutter,4,112,263461.7405
Abv_Otter_Island - Blw_Steamboat,4,43,263536.8024
Abv_Otter_Island - SteamboatSlough,4,130,263782.2867
Abv_Otter_Island - CoxRiffle,4,70,264217.6172
Abv_Otter_Island - SutterSteamJunc,4,134,267279.7658
Abv_Otter_Island - Gridley_Rel,4,88,267807.0718
Abv_Otter_Island - ThreeMile,4,135,269113.0794
Abv_Otter_Island - DeckerIsland,4,71,271785.3096
Abv_Otter_Island - DeltaCross_Channel,4,77,272399.2658
Abv_Otter_Island - Georgiana_Slough,4,85,272963.9355
Abv_Otter_Island - BlwGeorgiana,4,48,273128.3296
Abv_Otter_Island - Mok_NF,4,113,275813.9322
Abv_Otter_Island - SJ_JerseyPt,4,126,277129.8121
Abv_Otter_Island - Mok_SF,4,115,277281.6237
Abv_Otter_Island - AntiochBridge,4,15,283327.0418
Abv_Otter_Island - Antioch,4,14,284795.7502
Abv_Otter_Island - ChippsW,4,65,286136.6345
Abv_Otter_Island - ChippsE,4,64,286653.0307
Abv_Otter_Island - SJ_Dutch Slough,4,125,287405.0692
Abv_Otter_Island - SouthofBW,4,127,287851.855
Abv_Otter_Island - Mok_NF_end,4,114,288743.8343
Abv_Otter_Island - GeorgeMok,4,84,291018.3686
Abv_Otter_Island - Mok_SF_end,4,117,292406.0573
Abv_Otter_Island - Mok_SF_Blw_Hwy12,4,116,294743.9421
Abv_Otter_Island - Old River,4,119,296950.3711
Abv_Otter_Island - MiddleRiver,4,104,299492.2038
Abv_Otter_Island - Benicia,4,34,306764.4441
Abv_Otter_Island - GoldenGateE,4,86,362602.7964
Abv_Otter_Island - GoldenGateW,4,87,363428.9625
Abv_RBPP - Abv_RBPP,5,5,0
Abv_RBPP - RedBluffDivDam,5,120,0
Abv_RBPP - JV_Glide,5,96,2614.616406
Abv_RBPP - Blw_Salt,5,42,4376.82481
Abv_RBPP - AntelopeConf,5,13,6133.281787
Abv_RBPP - Adobe,5,10,7210.080904
Abv_RBPP - Hunters,5,92,10871.13856
Abv_RBPP - Blw_Paynes_Ck,5,41,15120.93441
Abv_RBPP - Mill_Ck_Conf,5,105,19576.67482
Abv_RBPP - MillCk3,5,110,20473.11638
Abv_RBPP - MillCk2,5,109,21623.93918
Abv_RBPP - MillCk1.5,5,108,22824.99359
Abv_RBPP - AntelopeCk2,5,12,23223.79788
Abv_RBPP - MillCk1,5,107,24425.86063
Abv_RBPP - MillCk_RST_Rel,5,106,25209.78005
Abv_RBPP - AntelopeCk1,5,11,27949.37074
Abv_RBPP - Abv_WoodsonBr,5,6,36406.33409
Abv_RBPP - DeerCk4,5,76,40848.3469
Abv_RBPP - Abv_Otter_Island,5,4,42229.4546
Abv_RBPP - DeerCk3,5,75,43905.15295
Abv_RBPP - DeerCk2,5,74,44200.67064
Abv_RBPP - Battle_Conf,5,22,46259.09297
Abv_RBPP - BattleCk4,5,32,47178.83124
Abv_RBPP - DeerCk1,5,73,47884.25221
Abv_RBPP - BattleCk3,5,31,50256.89783
Abv_RBPP - BattleCk1_2014,5,27,52631.78726
Abv_RBPP - DeerCk_RST,5,72,52756.51961
Abv_RBPP - BattleCk2,5,28,53752.60884
Abv_RBPP - BattleCk_Bridge,5,23,54199.58613
Abv_RBPP - BattleCk2_2014,5,29,55131.77141
Abv_RBPP - BattleCk1,5,26,55500.83309
Abv_RBPP - BattleCk250BlwFL,5,30,55750.23015
Abv_RBPP - BattleCk_CNFH,5,24,55861.76233
Abv_RBPP - BattleCk_RST_Rel,5,25,55906.96674
Abv_RBPP - GCID_abv,5,82,57534.20054
Abv_RBPP - GCID_blw,5,83,57534.20054
Abv_RBPP - BlwCowCr,5,47,60118.03061
Abv_RBPP - Blw_IrvineFinch,5,40,66853.86548
Abv_RBPP - Blw_ClearCr,5,35,74830.60451
Abv_RBPP - Bonnyview_Rel,5,52,79784.98084
Abv_RBPP - Blw_Cypress,5,36,83368.74225
Abv_RBPP - Hwy 44 Bridge,5,93,87091.02648
Abv_RBPP - Caldwell Park_Rel,5,63,90608.16049
Abv_RBPP - BlwOrd,5,50,99545.81117
Abv_RBPP - ButteBr,5,62,117048.1255
Abv_RBPP - BlwButteBr,5,45,122732.2191
Abv_RBPP - Colusa AC3,5,67,129729.4599
Abv_RBPP - Colusa AC2,5,66,142479.2866
Abv_RBPP - AbvColusaBrRT,5,8,146741.6973
Abv_RBPP - AbvColusaBr,5,7,153268.0172
Abv_RBPP - BlwMoulton,5,49,153268.0172
Abv_RBPP - Colusa BC2,5,68,164724.4273
Abv_RBPP - MeridanBr,5,103,170108.5661
Abv_RBPP - Colusa BC3,5,69,173726.2155
Abv_RBPP - Abv Grimes,5,2,179997.638
Abv_RBPP - SutterBypass Weir2 RST,5,132,185618.2677
Abv_RBPP - Butte0.5,5,55,185663.573
Abv_RBPP - Butte1,5,56,186108.4032
Abv_RBPP - AbvTisdale,5,9,192013.798
Abv_RBPP - Butte2,5,57,196705.7937
Abv_RBPP - BlwTisdale,5,51,200004.5626
Abv_RBPP - Butte3,5,58,208760.6703
Abv_RBPP - Butte4,5,59,210325.5784
Abv_RBPP - Bullock Bend,5,54,214373.5861
Abv_RBPP - Butte5,5,60,217119.0836
Abv_RBPP - BlwChinaBend,5,46,221039.8357
Abv_RBPP - Butte6,5,61,227541.9393
Abv_RBPP - Abv_FremontWeir,5,3,229194.3506
Abv_RBPP - Blw_FRConf,5,37,229194.3506
Abv_RBPP - Blw_FremontWeir,5,38,229194.3506
Abv_RBPP - KnaggsRanch_Rel,5,98,236755.5765
Abv_RBPP - KnaggsRanch_BlwRel,5,97,236864.0112
Abv_RBPP - KnightsLanding,5,100,238108.9941
Abv_RBPP - Knights_RST,5,99,239578.6109
Abv_RBPP - BC_Beach,5,33,239884.1237
Abv_RBPP - YB_OldRiverRd,5,142,240013.9088
Abv_RBPP - KnightsLandingBr,5,101,240695.2993
Abv_RBPP - YB_LeveeMarker,5,139,255933.5426
Abv_RBPP - StarBend,5,129,257705.1546
Abv_RBPP - AR_Mouth,5,17,260851.8401
Abv_RBPP - TowerBridge,5,138,262297.3138
Abv_RBPP - I80_Br,5,95,263552.3466
Abv_RBPP - YB_LisbonWeir,5,141,263851.4163
Abv_RBPP - FR Boyds Release,5,78,264014.5111
Abv_RBPP - BoydsPump,5,53,264252.0876
Abv_RBPP - SacTrawl1,5,122,267298.3034
Abv_RBPP - AR_Upstream_Hwy80,5,20,267584.4151
Abv_RBPP - SacTrawl2,5,123,267648.5675
Abv_RBPP - ShanghaiBend,5,124,268755.2169
Abv_RBPP - AR_Downstream_WattAve,5,16,274867.34
Abv_RBPP - ToeDrainRST,5,137,278523.2319
Abv_RBPP - Freeport Div.,5,80,281109.058
Abv_RBPP - FreeportBr,5,81,281109.058
Abv_RBPP - Freeport,5,79,281959.0307
Abv_RBPP - ToeDrainBase,5,136,285570.6276
Abv_RBPP - AR_RanchoCordova,5,18,286345.1728
Abv_RBPP - SunsetPumps,5,131,292264.3511
Abv_RBPP - AR_Sunrise_Ramp,5,19,293065.4958
Abv_RBPP - YB_LibertyIsBase,5,140,294171.3894
Abv_RBPP - Hood Release,5,90,294678.7201
Abv_RBPP - Hood_RT,5,91,294822.8029
Abv_RBPP - Lower Minor,5,102,295024.2529
Abv_RBPP - Above_Hood,5,1,295487.3867
Abv_RBPP - Hood,5,89,296187.0761
Abv_RBPP - Nimbus Hatchery RW,5,118,296766.6785
Abv_RBPP - Hwy84Ferry,5,94,298409.1505
Abv_RBPP - Blw_Hood,5,39,299922.4404
Abv_RBPP - BaseSutterSteam,5,21,300262.9986
Abv_RBPP - SR_Mouth,5,128,301762.1655
Abv_RBPP - RioVistaBr,5,121,302613.4849
Abv_RBPP - Blw_Sutter,5,44,302906.4409
Abv_RBPP - SutterSlough,5,133,303406.2145
Abv_RBPP - MinerNorth,5,111,305044.4184
Abv_RBPP - MinorBlwSutter,5,112,305691.1952
Abv_RBPP - Blw_Steamboat,5,43,305766.257
Abv_RBPP - SteamboatSlough,5,130,306011.7413
Abv_RBPP - CoxRiffle,5,70,306447.0718
Abv_RBPP - SutterSteamJunc,5,134,309509.2204
Abv_RBPP - Gridley_Rel,5,88,310036.5264
Abv_RBPP - ThreeMile,5,135,311342.534
Abv_RBPP - DeckerIsland,5,71,314014.7642
Abv_RBPP - DeltaCross_Channel,5,77,314628.7204
Abv_RBPP - Georgiana_Slough,5,85,315193.3901
Abv_RBPP - BlwGeorgiana,5,48,315357.7842
Abv_RBPP - Mok_NF,5,113,318043.3868
Abv_RBPP - SJ_JerseyPt,5,126,319359.2667
Abv_RBPP - Mok_SF,5,115,319511.0783
Abv_RBPP - AntiochBridge,5,15,325556.4964
Abv_RBPP - Antioch,5,14,327025.2048
Abv_RBPP - ChippsW,5,65,328366.0891
Abv_RBPP - ChippsE,5,64,328882.4853
Abv_RBPP - SJ_Dutch Slough,5,125,329634.5238
Abv_RBPP - SouthofBW,5,127,330081.3096
Abv_RBPP - Mok_NF_end,5,114,330973.2889
Abv_RBPP - GeorgeMok,5,84,333247.8232
Abv_RBPP - Mok_SF_end,5,117,334635.5119
Abv_RBPP - Mok_SF_Blw_Hwy12,5,116,336973.3967
Abv_RBPP - Old River,5,119,339179.8257
Abv_RBPP - MiddleRiver,5,104,341721.6584
Abv_RBPP - Benicia,5,34,348993.8987
Abv_RBPP - GoldenGateE,5,86,404832.251
Abv_RBPP - GoldenGateW,5,87,405658.4171
Abv_WoodsonBr - Abv_WoodsonBr,6,6,0
Abv_WoodsonBr - DeerCk4,6,76,4683.2593
Abv_WoodsonBr - Abv_Otter_Island,6,4,5823.120508
Abv_WoodsonBr - DeerCk3,6,75,7740.06535
Abv_WoodsonBr - DeerCk2,6,74,8035.58304
Abv_WoodsonBr - DeerCk1,6,73,11719.16461
Abv_WoodsonBr - DeerCk_RST,6,72,16591.43202
Abv_WoodsonBr - Mill_Ck_Conf,6,105,16829.65927
Abv_WoodsonBr - MillCk3,6,110,18560.67268
Abv_WoodsonBr - MillCk2,6,109,19778.60544
Abv_WoodsonBr - GCID_abv,6,82,21127.86645
Abv_WoodsonBr - GCID_blw,6,83,21127.86645
Abv_WoodsonBr - MillCk1.5,6,108,23424.89819
Abv_WoodsonBr - MillCk1,6,107,25025.76523
Abv_WoodsonBr - Hunters,6,92,25535.19553
Abv_WoodsonBr - MillCk_RST_Rel,6,106,25809.68465
Abv_WoodsonBr - AntelopeConf,6,13,30273.05231
Abv_WoodsonBr - Blw_IrvineFinch,6,40,30447.53138
Abv_WoodsonBr - Blw_Salt,6,42,32029.50928
Abv_WoodsonBr - JV_Glide,6,96,33791.71769
Abv_WoodsonBr - AntelopeCk2,6,12,33912.09818
Abv_WoodsonBr - Abv_RBPP,6,5,36406.33409
Abv_WoodsonBr - RedBluffDivDam,6,120,36406.33409
Abv_WoodsonBr - AntelopeCk1,6,11,38637.67104
Abv_WoodsonBr - Adobe,6,10,43616.415
Abv_WoodsonBr - Blw_Paynes_Ck,6,41,51527.2685
Abv_WoodsonBr - BlwOrd,6,50,63139.47707
Abv_WoodsonBr - ButteBr,6,62,80641.79142
Abv_WoodsonBr - Battle_Conf,6,22,82665.42706
Abv_WoodsonBr - BattleCk4,6,32,83585.16533
Abv_WoodsonBr - BlwButteBr,6,45,86325.88499
Abv_WoodsonBr - BattleCk3,6,31,86663.23192
Abv_WoodsonBr - BattleCk1_2014,6,27,89038.12136
Abv_WoodsonBr - BattleCk2,6,28,90158.94293
Abv_WoodsonBr - BattleCk_Bridge,6,23,90605.92022
Abv_WoodsonBr - BattleCk2_2014,6,29,91538.1055
Abv_WoodsonBr - BattleCk1,6,26,91907.16718
Abv_WoodsonBr - BattleCk250BlwFL,6,30,92156.56424
Abv_WoodsonBr - BattleCk_CNFH,6,24,92268.09643
Abv_WoodsonBr - BattleCk_RST_Rel,6,25,92313.30083
Abv_WoodsonBr - Colusa AC3,6,67,93323.1258
Abv_WoodsonBr - BlwCowCr,6,47,96524.36471
Abv_WoodsonBr - Colusa AC2,6,66,106072.9525
Abv_WoodsonBr - AbvColusaBrRT,6,8,110335.3632
Abv_WoodsonBr - Blw_ClearCr,6,35,111236.9386
Abv_WoodsonBr - Bonnyview_Rel,6,52,116191.3149
Abv_WoodsonBr - AbvColusaBr,6,7,116861.6831
Abv_WoodsonBr - BlwMoulton,6,49,116861.6831
Abv_WoodsonBr - Blw_Cypress,6,36,119775.0763
Abv_WoodsonBr - Hwy 44 Bridge,6,93,123497.3606
Abv_WoodsonBr - Caldwell Park_Rel,6,63,127014.4946
Abv_WoodsonBr - Colusa BC2,6,68,128318.0932
Abv_WoodsonBr - MeridanBr,6,103,133702.232
Abv_WoodsonBr - Colusa BC3,6,69,137319.8814
Abv_WoodsonBr - Abv Grimes,6,2,143591.3039
Abv_WoodsonBr - SutterBypass Weir2 RST,6,132,149211.9336
Abv_WoodsonBr - Butte0.5,6,55,149257.2389
Abv_WoodsonBr - Butte1,6,56,149702.0691
Abv_WoodsonBr - AbvTisdale,6,9,155607.4639
Abv_WoodsonBr - Butte2,6,57,160299.4596
Abv_WoodsonBr - BlwTisdale,6,51,163598.2285
Abv_WoodsonBr - Butte3,6,58,172354.3362
Abv_WoodsonBr - Butte4,6,59,173919.2443
Abv_WoodsonBr - Bullock Bend,6,54,177967.252
Abv_WoodsonBr - Butte5,6,60,180712.7495
Abv_WoodsonBr - BlwChinaBend,6,46,184633.5016
Abv_WoodsonBr - Butte6,6,61,191135.6052
Abv_WoodsonBr - Abv_FremontWeir,6,3,192788.0165
Abv_WoodsonBr - Blw_FRConf,6,37,192788.0165
Abv_WoodsonBr - Blw_FremontWeir,6,38,192788.0165
Abv_WoodsonBr - KnaggsRanch_Rel,6,98,200349.2424
Abv_WoodsonBr - KnaggsRanch_BlwRel,6,97,200457.6772
Abv_WoodsonBr - KnightsLanding,6,100,201702.66
Abv_WoodsonBr - Knights_RST,6,99,203172.2768
Abv_WoodsonBr - BC_Beach,6,33,203477.7896
Abv_WoodsonBr - YB_OldRiverRd,6,142,203607.5747
Abv_WoodsonBr - KnightsLandingBr,6,101,204288.9652
Abv_WoodsonBr - YB_LeveeMarker,6,139,219527.2085
Abv_WoodsonBr - StarBend,6,129,221298.8205
Abv_WoodsonBr - AR_Mouth,6,17,224445.506
Abv_WoodsonBr - TowerBridge,6,138,225890.9797
Abv_WoodsonBr - I80_Br,6,95,227146.0125
Abv_WoodsonBr - YB_LisbonWeir,6,141,227445.0822
Abv_WoodsonBr - FR Boyds Release,6,78,227608.177
Abv_WoodsonBr - BoydsPump,6,53,227845.7535
Abv_WoodsonBr - SacTrawl1,6,122,230891.9693
Abv_WoodsonBr - AR_Upstream_Hwy80,6,20,231178.081
Abv_WoodsonBr - SacTrawl2,6,123,231242.2334
Abv_WoodsonBr - ShanghaiBend,6,124,232348.8828
Abv_WoodsonBr - AR_Downstream_WattAve,6,16,238461.0059
Abv_WoodsonBr - ToeDrainRST,6,137,242116.8978
Abv_WoodsonBr - Freeport Div.,6,80,244702.7239
Abv_WoodsonBr - FreeportBr,6,81,244702.7239
Abv_WoodsonBr - Freeport,6,79,245552.6966
Abv_WoodsonBr - ToeDrainBase,6,136,249164.2935
Abv_WoodsonBr - AR_RanchoCordova,6,18,249938.8387
Abv_WoodsonBr - SunsetPumps,6,131,255858.017
Abv_WoodsonBr - AR_Sunrise_Ramp,6,19,256659.1617
Abv_WoodsonBr - YB_LibertyIsBase,6,140,257765.0553
Abv_WoodsonBr - Hood Release,6,90,258272.386
Abv_WoodsonBr - Hood_RT,6,91,258416.4688
Abv_WoodsonBr - Lower Minor,6,102,258617.9188
Abv_WoodsonBr - Above_Hood,6,1,259081.0526
Abv_WoodsonBr - Hood,6,89,259780.742
Abv_WoodsonBr - Nimbus Hatchery RW,6,118,260360.3444
Abv_WoodsonBr - Hwy84Ferry,6,94,262002.8165
Abv_WoodsonBr - Blw_Hood,6,39,263516.1063
Abv_WoodsonBr - BaseSutterSteam,6,21,263856.6645
Abv_WoodsonBr - SR_Mouth,6,128,265355.8314
Abv_WoodsonBr - RioVistaBr,6,121,266207.1508
Abv_WoodsonBr - Blw_Sutter,6,44,266500.1068
Abv_WoodsonBr - SutterSlough,6,133,266999.8805
Abv_WoodsonBr - MinerNorth,6,111,268638.0843
Abv_WoodsonBr - MinorBlwSutter,6,112,269284.8611
Abv_WoodsonBr - Blw_Steamboat,6,43,269359.9229
Abv_WoodsonBr - SteamboatSlough,6,130,269605.4072
Abv_WoodsonBr - CoxRiffle,6,70,270040.7377
Abv_WoodsonBr - SutterSteamJunc,6,134,273102.8863
Abv_WoodsonBr - Gridley_Rel,6,88,273630.1923
Abv_WoodsonBr - ThreeMile,6,135,274936.1999
Abv_WoodsonBr - DeckerIsland,6,71,277608.4301
Abv_WoodsonBr - DeltaCross_Channel,6,77,278222.3863
Abv_WoodsonBr - Georgiana_Slough,6,85,278787.056
Abv_WoodsonBr - BlwGeorgiana,6,48,278951.4501
Abv_WoodsonBr - Mok_NF,6,113,281637.0527
Abv_WoodsonBr - SJ_JerseyPt,6,126,282952.9326
Abv_WoodsonBr - Mok_SF,6,115,283104.7442
Abv_WoodsonBr - AntiochBridge,6,15,289150.1623
Abv_WoodsonBr - Antioch,6,14,290618.8707
Abv_WoodsonBr - ChippsW,6,65,291959.7551
Abv_WoodsonBr - ChippsE,6,64,292476.1512
Abv_WoodsonBr - SJ_Dutch Slough,6,125,293228.1897
Abv_WoodsonBr - SouthofBW,6,127,293674.9755
Abv_WoodsonBr - Mok_NF_end,6,114,294566.9548
Abv_WoodsonBr - GeorgeMok,6,84,296841.4891
Abv_WoodsonBr - Mok_SF_end,6,117,298229.1778
Abv_WoodsonBr - Mok_SF_Blw_Hwy12,6,116,300567.0626
Abv_WoodsonBr - Old River,6,119,302773.4916
Abv_WoodsonBr - MiddleRiver,6,104,305315.3243
Abv_WoodsonBr - Benicia,6,34,312587.5646
Abv_WoodsonBr - GoldenGateE,6,86,368425.917
Abv_WoodsonBr - GoldenGateW,6,87,369252.083
AbvColusaBr - AbvColusaBr,7,7,0
AbvColusaBr - BlwMoulton,7,49,0
AbvColusaBr - AbvColusaBrRT,7,8,6526.319937
AbvColusaBr - Colusa AC2,7,66,10788.73057
AbvColusaBr - Colusa BC2,7,68,11456.41009
AbvColusaBr - MeridanBr,7,103,16840.54889
AbvColusaBr - Colusa BC3,7,69,20458.19827
AbvColusaBr - Colusa AC3,7,67,23538.55731
AbvColusaBr - Abv Grimes,7,2,26729.62084
AbvColusaBr - BlwButteBr,7,45,30535.79812
AbvColusaBr - SutterBypass Weir2 RST,7,132,32350.25047
AbvColusaBr - Butte0.5,7,55,32395.55578
AbvColusaBr - Butte1,7,56,32840.38603
AbvColusaBr - ButteBr,7,62,36219.89169
AbvColusaBr - AbvTisdale,7,9,38745.78082
AbvColusaBr - Butte2,7,57,43437.77646
AbvColusaBr - BlwTisdale,7,51,46736.54536
AbvColusaBr - BlwOrd,7,50,53722.20603
AbvColusaBr - Butte3,7,58,55492.65311
AbvColusaBr - Butte4,7,59,57057.56118
AbvColusaBr - Bullock Bend,7,54,61105.56888
AbvColusaBr - Butte5,7,60,63851.06642
AbvColusaBr - BlwChinaBend,7,46,67771.81846
AbvColusaBr - Butte6,7,61,74273.92205
AbvColusaBr - Abv_FremontWeir,7,3,75926.33339
AbvColusaBr - Blw_FRConf,7,37,75926.33339
AbvColusaBr - Blw_FremontWeir,7,38,75926.33339
AbvColusaBr - KnaggsRanch_Rel,7,98,83487.55926
AbvColusaBr - KnaggsRanch_BlwRel,7,97,83595.99405
AbvColusaBr - KnightsLanding,7,100,84840.97692
AbvColusaBr - Knights_RST,7,99,86310.59367
AbvColusaBr - Blw_IrvineFinch,7,40,86414.15172
AbvColusaBr - BC_Beach,7,33,86616.10652
AbvColusaBr - YB_OldRiverRd,7,142,86745.89162
AbvColusaBr - KnightsLandingBr,7,101,87427.28207
AbvColusaBr - GCID_abv,7,82,95733.81665
AbvColusaBr - GCID_blw,7,83,95733.81665
AbvColusaBr - YB_LeveeMarker,7,139,102665.5254
AbvColusaBr - StarBend,7,129,104437.1374
AbvColusaBr - AR_Mouth,7,17,107583.8229
AbvColusaBr - TowerBridge,7,138,109029.2966
AbvColusaBr - I80_Br,7,95,110284.3294
AbvColusaBr - YB_LisbonWeir,7,141,110583.3991
AbvColusaBr - FR Boyds Release,7,78,110746.4939
AbvColusaBr - BoydsPump,7,53,110984.0704
AbvColusaBr - Abv_Otter_Island,7,4,111038.5626
AbvColusaBr - SacTrawl1,7,122,114030.2862
AbvColusaBr - AR_Upstream_Hwy80,7,20,114316.3979
AbvColusaBr - SacTrawl2,7,123,114380.5503
AbvColusaBr - ShanghaiBend,7,124,115487.1997
AbvColusaBr - Abv_WoodsonBr,7,6,116861.6831
AbvColusaBr - DeerCk4,7,76,121544.9424
AbvColusaBr - AR_Downstream_WattAve,7,16,121599.3228
AbvColusaBr - DeerCk3,7,75,124601.7485
AbvColusaBr - DeerCk2,7,74,124897.2661
AbvColusaBr - ToeDrainRST,7,137,125255.2147
AbvColusaBr - Freeport Div.,7,80,127841.0408
AbvColusaBr - FreeportBr,7,81,127841.0408
AbvColusaBr - DeerCk1,7,73,128580.8477
AbvColusaBr - Freeport,7,79,128691.0135
AbvColusaBr - ToeDrainBase,7,136,132302.6104
AbvColusaBr - AR_RanchoCordova,7,18,133077.1556
AbvColusaBr - DeerCk_RST,7,72,133453.1151
AbvColusaBr - Mill_Ck_Conf,7,105,133691.3424
AbvColusaBr - MillCk3,7,110,135422.3558
AbvColusaBr - MillCk2,7,109,136640.2885
AbvColusaBr - SunsetPumps,7,131,138996.3339
AbvColusaBr - AR_Sunrise_Ramp,7,19,139797.4786
AbvColusaBr - MillCk1.5,7,108,140286.5813
AbvColusaBr - YB_LibertyIsBase,7,140,140903.3722
AbvColusaBr - Hood Release,7,90,141410.7029
AbvColusaBr - Hood_RT,7,91,141554.7857
AbvColusaBr - Lower Minor,7,102,141756.2357
AbvColusaBr - MillCk1,7,107,141887.4483
AbvColusaBr - Above_Hood,7,1,142219.3695
AbvColusaBr - Hunters,7,92,142396.8786
AbvColusaBr - MillCk_RST_Rel,7,106,142671.3678
AbvColusaBr - Hood,7,89,142919.0589
AbvColusaBr - Nimbus Hatchery RW,7,118,143498.6613
AbvColusaBr - Hwy84Ferry,7,94,145141.1333
AbvColusaBr - Blw_Hood,7,39,146654.4232
AbvColusaBr - BaseSutterSteam,7,21,146994.9814
AbvColusaBr - AntelopeConf,7,13,147134.7354
AbvColusaBr - SR_Mouth,7,128,148494.1483
AbvColusaBr - Blw_Salt,7,42,148891.1924
AbvColusaBr - RioVistaBr,7,121,149345.4677
AbvColusaBr - Blw_Sutter,7,44,149638.4237
AbvColusaBr - SutterSlough,7,133,150138.1974
AbvColusaBr - JV_Glide,7,96,150653.4008
AbvColusaBr - AntelopeCk2,7,12,150773.7813
AbvColusaBr - MinerNorth,7,111,151776.4012
AbvColusaBr - MinorBlwSutter,7,112,152423.178
AbvColusaBr - Blw_Steamboat,7,43,152498.2398
AbvColusaBr - SteamboatSlough,7,130,152743.7241
AbvColusaBr - CoxRiffle,7,70,153179.0546
AbvColusaBr - Abv_RBPP,7,5,153268.0172
AbvColusaBr - RedBluffDivDam,7,120,153268.0172
AbvColusaBr - AntelopeCk1,7,11,155499.3541
AbvColusaBr - SutterSteamJunc,7,134,156241.2032
AbvColusaBr - Gridley_Rel,7,88,156768.5092
AbvColusaBr - ThreeMile,7,135,158074.5168
AbvColusaBr - Adobe,7,10,160478.0981
AbvColusaBr - DeckerIsland,7,71,160746.747
AbvColusaBr - DeltaCross_Channel,7,77,161360.7032
AbvColusaBr - Georgiana_Slough,7,85,161925.3729
AbvColusaBr - BlwGeorgiana,7,48,162089.767
AbvColusaBr - Mok_NF,7,113,164775.3696
AbvColusaBr - SJ_JerseyPt,7,126,166091.2495
AbvColusaBr - Mok_SF,7,115,166243.0611
AbvColusaBr - Blw_Paynes_Ck,7,41,168388.9516
AbvColusaBr - AntiochBridge,7,15,172288.4792
AbvColusaBr - Antioch,7,14,173757.1876
AbvColusaBr - ChippsW,7,65,175098.072
AbvColusaBr - ChippsE,7,64,175614.4681
AbvColusaBr - SJ_Dutch Slough,7,125,176366.5066
AbvColusaBr - SouthofBW,7,127,176813.2924
AbvColusaBr - Mok_NF_end,7,114,177705.2717
AbvColusaBr - GeorgeMok,7,84,179979.806
AbvColusaBr - Mok_SF_end,7,117,181367.4947
AbvColusaBr - Mok_SF_Blw_Hwy12,7,116,183705.3795
AbvColusaBr - Old River,7,119,185911.8085
AbvColusaBr - MiddleRiver,7,104,188453.6412
AbvColusaBr - Benicia,7,34,195725.8815
AbvColusaBr - Battle_Conf,7,22,199527.1102
AbvColusaBr - BattleCk4,7,32,200446.8484
AbvColusaBr - BattleCk3,7,31,203524.915
AbvColusaBr - BattleCk1_2014,7,27,205899.8045
AbvColusaBr - BattleCk2,7,28,207020.626
AbvColusaBr - BattleCk_Bridge,7,23,207467.6033
AbvColusaBr - BattleCk2_2014,7,29,208399.7886
AbvColusaBr - BattleCk1,7,26,208768.8503
AbvColusaBr - BattleCk250BlwFL,7,30,209018.2473
AbvColusaBr - BattleCk_CNFH,7,24,209129.7795
AbvColusaBr - BattleCk_RST_Rel,7,25,209174.9839
AbvColusaBr - BlwCowCr,7,47,213386.0478
AbvColusaBr - Blw_ClearCr,7,35,228098.6217
AbvColusaBr - Bonnyview_Rel,7,52,233052.998
AbvColusaBr - Blw_Cypress,7,36,236636.7594
AbvColusaBr - Hwy 44 Bridge,7,93,240359.0437
AbvColusaBr - Caldwell Park_Rel,7,63,243876.1777
AbvColusaBr - GoldenGateE,7,86,251564.2338
AbvColusaBr - GoldenGateW,7,87,252390.3999
