Name,OriginID,DestinationID,Total_Length_m
SJ_JerseyPt - Colusa AC3,126,67,214101.2325
SJ_JerseyPt - BlwButteBr,126,45,221098.4733
SJ_JerseyPt - ButteBr,126,62,226782.5669
SJ_JerseyPt - BlwOrd,126,50,244284.8812
SJ_JerseyPt - Blw_IrvineFinch,126,40,276976.8269
SJ_JerseyPt - GCID_abv,126,82,286296.4918
SJ_JerseyPt - GCID_blw,126,83,286296.4918
SJ_JerseyPt - Abv_Otter_Island,126,4,301601.2378
SJ_JerseyPt - Abv_WoodsonBr,126,6,307424.3583
SJ_JerseyPt - DeerCk4,126,76,312107.6176
SJ_JerseyPt - DeerCk3,126,75,315164.4236
SJ_JerseyPt - DeerCk2,126,74,315459.9413
SJ_JerseyPt - DeerCk1,126,73,319143.5229
SJ_JerseyPt - DeerCk_RST,126,72,324015.7903
SJ_JerseyPt - Mill_Ck_Conf,126,105,324254.0176
SJ_JerseyPt - MillCk3,126,110,325985.031
SJ_JerseyPt - MillCk2,126,109,327202.9637
SJ_JerseyPt - MillCk1.5,126,108,330849.2565
SJ_JerseyPt - MillCk1,126,107,332450.1235
SJ_JerseyPt - Hunters,126,92,332959.5538
SJ_JerseyPt - MillCk_RST_Rel,126,106,333234.0429
SJ_JerseyPt - AntelopeConf,126,13,337697.4106
SJ_JerseyPt - Blw_Salt,126,42,339453.8676
SJ_JerseyPt - JV_Glide,126,96,341216.076
SJ_JerseyPt - AntelopeCk2,126,12,341336.4565
SJ_JerseyPt - Abv_RBPP,126,5,343830.6924
SJ_JerseyPt - RedBluffDivDam,126,120,343830.6924
SJ_JerseyPt - AntelopeCk1,126,11,346062.0293
SJ_JerseyPt - Adobe,126,10,351040.7733
SJ_JerseyPt - Blw_Paynes_Ck,126,41,358951.6268
SJ_JerseyPt - Battle_Conf,126,22,390089.7854
SJ_JerseyPt - BattleCk4,126,32,391009.5236
SJ_JerseyPt - BattleCk3,126,31,394087.5902
SJ_JerseyPt - BattleCk1_2014,126,27,396462.4796
SJ_JerseyPt - BattleCk2,126,28,397583.3012
SJ_JerseyPt - BattleCk_Bridge,126,23,398030.2785
SJ_JerseyPt - BattleCk2_2014,126,29,398962.4638
SJ_JerseyPt - BattleCk1,126,26,399331.5255
SJ_JerseyPt - BattleCk250BlwFL,126,30,399580.9225
SJ_JerseyPt - BattleCk_CNFH,126,24,399692.4547
SJ_JerseyPt - BattleCk_RST_Rel,126,25,399737.6591
SJ_JerseyPt - BlwCowCr,126,47,403948.723
SJ_JerseyPt - Blw_ClearCr,126,35,418661.2969
SJ_JerseyPt - Bonnyview_Rel,126,52,423615.6732
SJ_JerseyPt - Blw_Cypress,126,36,427199.4346
SJ_JerseyPt - Hwy 44 Bridge,126,93,430921.7189
SJ_JerseyPt - Caldwell Park_Rel,126,63,434438.8529
SouthofBW - SouthofBW,127,127,0
SouthofBW - GeorgeMok,127,84,3166.513568
SouthofBW - Mok_NF_end,127,114,5016.848118
SouthofBW - Mok_SF_Blw_Hwy12,127,116,11786.02209
SouthofBW - Mok_SF_end,127,117,12565.81117
SouthofBW - Mok_NF,127,113,17946.75017
SouthofBW - ThreeMile,127,135,18738.77565
SouthofBW - SJ_JerseyPt,127,126,19176.07558
SouthofBW - Mok_SF,127,115,19734.0788
SouthofBW - DeltaCross_Channel,127,77,21361.41662
SouthofBW - Georgiana_Slough,127,85,21979.11583
SouthofBW - SJ_Dutch Slough,127,125,22695.53529
SouthofBW - BlwGeorgiana,127,48,23185.64136
SouthofBW - AntiochBridge,127,15,25373.30531
SouthofBW - Old River,127,119,26117.42579
SouthofBW - MiddleRiver,127,104,27273.61209
SouthofBW - DeckerIsland,127,71,27428.61251
SouthofBW - RioVistaBr,127,121,27467.82474
SouthofBW - Blw_Steamboat,127,43,31406.24893
SouthofBW - Hwy84Ferry,127,94,31672.1591
SouthofBW - BaseSutterSteam,127,21,31798.29604
SouthofBW - SR_Mouth,127,128,31812.44282
SouthofBW - Antioch,127,14,32545.6603
SouthofBW - SteamboatSlough,127,130,32942.00923
SouthofBW - Blw_Sutter,127,44,34266.06498
SouthofBW - SutterSlough,127,133,35557.72383
SouthofBW - YB_LibertyIsBase,127,140,35909.92026
SouthofBW - Blw_Hood,127,39,37250.0655
SouthofBW - Lower Minor,127,102,38579.40414
SouthofBW - SutterSteamJunc,127,134,39531.8167
SouthofBW - Hood,127,89,40985.42978
SouthofBW - Above_Hood,127,1,41685.11918
SouthofBW - ChippsW,127,65,41779.93747
SouthofBW - MinorBlwSutter,127,112,41927.91696
SouthofBW - MinerNorth,127,111,42021.78403
SouthofBW - ChippsE,127,64,42296.33362
SouthofBW - Hood_RT,127,91,42349.70306
SouthofBW - Hood Release,127,90,42493.78578
SouthofBW - ToeDrainBase,127,136,44510.68202
SouthofBW - ToeDrainRST,127,137,51558.07773
SouthofBW - Freeport,127,79,55213.4752
SouthofBW - Freeport Div.,127,80,56063.44787
SouthofBW - FreeportBr,127,81,56063.44787
SouthofBW - Benicia,127,34,62407.74703
SouthofBW - YB_LisbonWeir,127,141,66229.89333
SouthofBW - SacTrawl2,127,123,69523.93843
SouthofBW - SacTrawl1,127,122,69874.20254
SouthofBW - I80_Br,127,95,73620.15931
SouthofBW - YB_LeveeMarker,127,139,74147.76706
SouthofBW - TowerBridge,127,138,74875.19212
SouthofBW - AR_Mouth,127,17,77127.26415
SouthofBW - AR_Upstream_Hwy80,127,20,83859.83918
SouthofBW - YB_OldRiverRd,127,142,90067.40083
SouthofBW - AR_Downstream_WattAve,127,16,91142.76405
SouthofBW - KnaggsRanch_BlwRel,127,97,93217.2984
SouthofBW - KnaggsRanch_Rel,127,98,93325.73318
SouthofBW - AR_RanchoCordova,127,18,102620.5969
SouthofBW - Abv_FremontWeir,127,3,107978.1553
SouthofBW - Blw_FRConf,127,37,107978.1553
SouthofBW - Blw_FremontWeir,127,38,107978.1553
SouthofBW - AR_Sunrise_Ramp,127,19,109340.9199
SouthofBW - Butte6,127,61,109630.5667
SouthofBW - Nimbus Hatchery RW,127,118,113042.1025
SouthofBW - GoldenGateE,127,86,118246.0994
SouthofBW - GoldenGateW,127,87,119072.2654
SouthofBW - BC_Beach,127,33,119811.0481
SouthofBW - Butte5,127,60,120053.4223
SouthofBW - Knights_RST,127,99,121467.293
SouthofBW - KnightsLandingBr,127,101,124764.4881
SouthofBW - KnightsLanding,127,100,127350.7933
SouthofBW - Butte4,127,59,127964.994
SouthofBW - Butte3,127,58,129529.902
SouthofBW - StarBend,127,129,137632.0789
SouthofBW - Butte2,127,57,141584.7787
SouthofBW - FR Boyds Release,127,78,143941.4355
SouthofBW - BoydsPump,127,53,144179.012
SouthofBW - BlwChinaBend,127,46,144419.9518
SouthofBW - ShanghaiBend,127,124,148682.1413
SouthofBW - Bullock Bend,127,54,151086.2013
SouthofBW - Butte1,127,56,152182.1691
SouthofBW - Butte0.5,127,55,152626.9994
SouthofBW - SutterBypass Weir2 RST,127,132,152672.3047
SouthofBW - BlwTisdale,127,51,165455.2249
SouthofBW - SunsetPumps,127,131,172191.2755
SouthofBW - AbvTisdale,127,9,173445.9894
SouthofBW - Colusa BC2,127,68,175393.8449
SouthofBW - MeridanBr,127,103,180777.9837
SouthofBW - AbvColusaBr,127,7,183904.4887
SouthofBW - BlwMoulton,127,49,183904.4887
SouthofBW - Colusa BC3,127,69,184395.6331
SouthofBW - Abv Grimes,127,2,185462.1494
SouthofBW - CoxRiffle,127,70,186373.9961
SouthofBW - Gridley_Rel,127,88,189963.4508
SouthofBW - AbvColusaBrRT,127,8,190430.8087
SouthofBW - Colusa AC2,127,66,194693.2193
SouthofBW - Colusa AC3,127,67,207443.046
SouthofBW - BlwButteBr,127,45,214440.2868
SouthofBW - ButteBr,127,62,220124.3804
SouthofBW - BlwOrd,127,50,237626.6947
SouthofBW - Blw_IrvineFinch,127,40,270318.6404
SouthofBW - GCID_abv,127,82,279638.3054
SouthofBW - GCID_blw,127,83,279638.3054
SouthofBW - Abv_Otter_Island,127,4,294943.0513
SouthofBW - Abv_WoodsonBr,127,6,300766.1718
SouthofBW - DeerCk4,127,76,305449.4311
SouthofBW - DeerCk3,127,75,308506.2372
SouthofBW - DeerCk2,127,74,308801.7549
SouthofBW - DeerCk1,127,73,312485.3364
SouthofBW - DeerCk_RST,127,72,317357.6038
SouthofBW - Mill_Ck_Conf,127,105,317595.8311
SouthofBW - MillCk3,127,110,319326.8445
SouthofBW - MillCk2,127,109,320544.7773
SouthofBW - MillCk1.5,127,108,324191.07
SouthofBW - MillCk1,127,107,325791.9371
SouthofBW - Hunters,127,92,326301.3674
SouthofBW - MillCk_RST_Rel,127,106,326575.8565
SouthofBW - AntelopeConf,127,13,331039.2241
SouthofBW - Blw_Salt,127,42,332795.6811
SouthofBW - JV_Glide,127,96,334557.8895
SouthofBW - AntelopeCk2,127,12,334678.27
SouthofBW - Abv_RBPP,127,5,337172.5059
SouthofBW - RedBluffDivDam,127,120,337172.5059
SouthofBW - AntelopeCk1,127,11,339403.8429
SouthofBW - Adobe,127,10,344382.5868
SouthofBW - Blw_Paynes_Ck,127,41,352293.4403
SouthofBW - Battle_Conf,127,22,383431.5989
SouthofBW - BattleCk4,127,32,384351.3372
SouthofBW - BattleCk3,127,31,387429.4037
SouthofBW - BattleCk1_2014,127,27,389804.2932
SouthofBW - BattleCk2,127,28,390925.1148
SouthofBW - BattleCk_Bridge,127,23,391372.092
SouthofBW - BattleCk2_2014,127,29,392304.2773
SouthofBW - BattleCk1,127,26,392673.339
SouthofBW - BattleCk250BlwFL,127,30,392922.7361
SouthofBW - BattleCk_CNFH,127,24,393034.2682
SouthofBW - BattleCk_RST_Rel,127,25,393079.4727
SouthofBW - BlwCowCr,127,47,397290.5365
SouthofBW - Blw_ClearCr,127,35,412003.1104
SouthofBW - Bonnyview_Rel,127,52,416957.4868
SouthofBW - Blw_Cypress,127,36,420541.2482
SouthofBW - Hwy 44 Bridge,127,93,424263.5324
SouthofBW - Caldwell Park_Rel,127,63,427780.6664
SR_Mouth - SR_Mouth,128,128,0
SR_Mouth - Hwy84Ferry,128,94,3353.014969
SR_Mouth - BaseSutterSteam,128,21,3479.151911
SR_Mouth - RioVistaBr,128,121,4344.618075
SR_Mouth - YB_LibertyIsBase,128,140,7590.776129
SR_Mouth - Lower Minor,128,102,10260.26002
SR_Mouth - ThreeMile,128,135,13073.66717
SR_Mouth - SutterSteamJunc,128,134,13632.04243
SR_Mouth - DeckerIsland,128,71,15745.89736
SR_Mouth - ToeDrainBase,128,136,16191.53789
SR_Mouth - BlwGeorgiana,128,48,17428.5038
SR_Mouth - MinorBlwSutter,128,112,17450.0677
SR_Mouth - MinerNorth,128,111,18096.84447
SR_Mouth - Georgiana_Slough,128,85,18635.02933
SR_Mouth - SteamboatSlough,128,130,20221.8499
SR_Mouth - SJ_JerseyPt,128,126,21090.39986
SR_Mouth - Blw_Steamboat,128,43,21757.6102
SR_Mouth - ToeDrainRST,128,137,23238.93361
SR_Mouth - Blw_Sutter,128,44,23327.15027
SR_Mouth - SutterSlough,128,133,23820.26083
SR_Mouth - Blw_Hood,128,39,26311.1508
SR_Mouth - AntiochBridge,128,15,27287.62959
SR_Mouth - Antioch,128,14,28756.33793
SR_Mouth - Hood,128,89,30046.51508
SR_Mouth - ChippsW,128,65,30097.22232
SR_Mouth - ChippsE,128,64,30613.61847
SR_Mouth - Above_Hood,128,1,30746.20448
SR_Mouth - SJ_Dutch Slough,128,125,31365.65694
SR_Mouth - Hood_RT,128,91,31410.78836
SR_Mouth - Hood Release,128,90,31554.87108
SR_Mouth - SouthofBW,128,127,31812.44282
SR_Mouth - GeorgeMok,128,84,34978.95638
SR_Mouth - Mok_NF_end,128,114,36829.29093
SR_Mouth - YB_LisbonWeir,128,141,37910.7492
SR_Mouth - Old River,128,119,40910.95889
SR_Mouth - Mok_SF_Blw_Hwy12,128,116,43050.90995
SR_Mouth - MiddleRiver,128,104,43452.79157
SR_Mouth - Freeport,128,79,44274.5605
SR_Mouth - Mok_SF_end,128,117,44378.25398
SR_Mouth - Freeport Div.,128,80,45124.53317
SR_Mouth - FreeportBr,128,81,45124.53317
SR_Mouth - YB_LeveeMarker,128,139,45828.62293
SR_Mouth - Mok_NF,128,113,49759.19298
SR_Mouth - Benicia,128,34,50725.03188
SR_Mouth - Mok_SF,128,115,51546.52161
SR_Mouth - DeltaCross_Channel,128,77,53173.85943
SR_Mouth - SacTrawl2,128,123,58585.02373
SR_Mouth - SacTrawl1,128,122,58935.28784
SR_Mouth - YB_OldRiverRd,128,142,61748.2567
SR_Mouth - I80_Br,128,95,62681.24461
SR_Mouth - TowerBridge,128,138,63936.27742
SR_Mouth - KnaggsRanch_BlwRel,128,97,64898.15427
SR_Mouth - KnaggsRanch_Rel,128,98,65006.58906
SR_Mouth - AR_Mouth,128,17,66188.34945
SR_Mouth - AR_Upstream_Hwy80,128,20,72920.92448
SR_Mouth - AR_Downstream_WattAve,128,16,80203.84935
SR_Mouth - AR_RanchoCordova,128,18,91681.68218
SR_Mouth - Abv_FremontWeir,128,3,97039.24063
SR_Mouth - Blw_FRConf,128,37,97039.24063
SR_Mouth - Blw_FremontWeir,128,38,97039.24063
SR_Mouth - AR_Sunrise_Ramp,128,19,98402.00515
SR_Mouth - Butte6,128,61,98691.65196
SR_Mouth - Nimbus Hatchery RW,128,118,102103.1878
SR_Mouth - GoldenGateE,128,86,106563.3842
SR_Mouth - GoldenGateW,128,87,107389.5503
SR_Mouth - BC_Beach,128,33,108872.1334
SR_Mouth - Butte5,128,60,109114.5076
SR_Mouth - Knights_RST,128,99,110528.3783
SR_Mouth - KnightsLandingBr,128,101,113825.5734
SR_Mouth - KnightsLanding,128,100,116411.8786
SR_Mouth - Butte4,128,59,117026.0793
SR_Mouth - Butte3,128,58,118590.9873
SR_Mouth - StarBend,128,129,126693.1642
SR_Mouth - Butte2,128,57,130645.864
SR_Mouth - FR Boyds Release,128,78,133002.5208
SR_Mouth - BoydsPump,128,53,133240.0973
SR_Mouth - BlwChinaBend,128,46,133481.0371
SR_Mouth - ShanghaiBend,128,124,137743.2266
SR_Mouth - Bullock Bend,128,54,140147.2866
SR_Mouth - Butte1,128,56,141243.2544
SR_Mouth - Butte0.5,128,55,141688.0847
SR_Mouth - SutterBypass Weir2 RST,128,132,141733.39
SR_Mouth - BlwTisdale,128,51,154516.3102
SR_Mouth - SunsetPumps,128,131,161252.3608
SR_Mouth - AbvTisdale,128,9,162507.0747
SR_Mouth - Colusa BC2,128,68,164454.9302
SR_Mouth - MeridanBr,128,103,169839.069
SR_Mouth - AbvColusaBr,128,7,172965.574
SR_Mouth - BlwMoulton,128,49,172965.574
SR_Mouth - Colusa BC3,128,69,173456.7184
SR_Mouth - Abv Grimes,128,2,174523.2347
SR_Mouth - CoxRiffle,128,70,175435.0814
SR_Mouth - Gridley_Rel,128,88,179024.5361
SR_Mouth - AbvColusaBrRT,128,8,179491.894
SR_Mouth - Colusa AC2,128,66,183754.3046
SR_Mouth - Colusa AC3,128,67,196504.1313
SR_Mouth - BlwButteBr,128,45,203501.3721
SR_Mouth - ButteBr,128,62,209185.4657
SR_Mouth - BlwOrd,128,50,226687.78
SR_Mouth - Blw_IrvineFinch,128,40,259379.7257
SR_Mouth - GCID_abv,128,82,268699.3907
SR_Mouth - GCID_blw,128,83,268699.3907
SR_Mouth - Abv_Otter_Island,128,4,284004.1366
SR_Mouth - Abv_WoodsonBr,128,6,289827.2571
SR_Mouth - DeerCk4,128,76,294510.5164
SR_Mouth - DeerCk3,128,75,297567.3225
SR_Mouth - DeerCk2,128,74,297862.8402
SR_Mouth - DeerCk1,128,73,301546.4217
SR_Mouth - DeerCk_RST,128,72,306418.6891
SR_Mouth - Mill_Ck_Conf,128,105,306656.9164
SR_Mouth - MillCk3,128,110,308387.9298
SR_Mouth - MillCk2,128,109,309605.8626
SR_Mouth - MillCk1.5,128,108,313252.1553
SR_Mouth - MillCk1,128,107,314853.0224
SR_Mouth - Hunters,128,92,315362.4527
SR_Mouth - MillCk_RST_Rel,128,106,315636.9418
SR_Mouth - AntelopeConf,128,13,320100.3094
SR_Mouth - Blw_Salt,128,42,321856.7664
SR_Mouth - JV_Glide,128,96,323618.9748
SR_Mouth - AntelopeCk2,128,12,323739.3553
SR_Mouth - Abv_RBPP,128,5,326233.5912
SR_Mouth - RedBluffDivDam,128,120,326233.5912
SR_Mouth - AntelopeCk1,128,11,328464.9282
SR_Mouth - Adobe,128,10,333443.6721
SR_Mouth - Blw_Paynes_Ck,128,41,341354.5256
SR_Mouth - Battle_Conf,128,22,372492.6842
SR_Mouth - BattleCk4,128,32,373412.4225
SR_Mouth - BattleCk3,128,31,376490.489
SR_Mouth - BattleCk1_2014,128,27,378865.3785
SR_Mouth - BattleCk2,128,28,379986.2001
SR_Mouth - BattleCk_Bridge,128,23,380433.1773
SR_Mouth - BattleCk2_2014,128,29,381365.3626
SR_Mouth - BattleCk1,128,26,381734.4243
SR_Mouth - BattleCk250BlwFL,128,30,381983.8214
SR_Mouth - BattleCk_CNFH,128,24,382095.3535
SR_Mouth - BattleCk_RST_Rel,128,25,382140.558
SR_Mouth - BlwCowCr,128,47,386351.6218
SR_Mouth - Blw_ClearCr,128,35,401064.1957
SR_Mouth - Bonnyview_Rel,128,52,406018.5721
SR_Mouth - Blw_Cypress,128,36,409602.3335
SR_Mouth - Hwy 44 Bridge,128,93,413324.6177
SR_Mouth - Caldwell Park_Rel,128,63,416841.7517
StarBend - StarBend,129,129,0
StarBend - FR Boyds Release,129,78,6309.356534
StarBend - BoydsPump,129,53,6546.933034
StarBend - ShanghaiBend,129,124,11050.06234
StarBend - BC_Beach,129,33,17821.03088
StarBend - Abv_FremontWeir,129,3,29653.92362
StarBend - Blw_FRConf,129,37,29653.92362
StarBend - Blw_FremontWeir,129,38,29653.92362
StarBend - Butte6,129,61,30163.21534
StarBend - SunsetPumps,129,131,34559.19652
StarBend - Butte5,129,60,40586.07098
StarBend - Knights_RST,129,99,41999.94168
StarBend - KnightsLandingBr,129,101,45297.13682
StarBend - KnightsLanding,129,100,47883.44197
StarBend - Butte4,129,59,48497.64263
StarBend - CoxRiffle,129,70,48741.91719
StarBend - Butte3,129,58,50062.5507
StarBend - Gridley_Rel,129,88,52331.37182
StarBend - AR_Mouth,129,17,61311.41313
StarBend - Butte2,129,57,62117.42735
StarBend - TowerBridge,129,138,62756.88683
StarBend - I80_Br,129,95,64011.91964
StarBend - BlwChinaBend,129,46,64952.60043
StarBend - SacTrawl1,129,122,67757.8764
StarBend - AR_Upstream_Hwy80,129,20,68043.98816
StarBend - SacTrawl2,129,123,68108.14052
StarBend - Bullock Bend,129,54,71618.85001
StarBend - Butte1,129,56,72714.81778
StarBend - Butte0.5,129,55,73159.64803
StarBend - SutterBypass Weir2 RST,129,132,73204.95334
StarBend - AR_Downstream_WattAve,129,16,75326.91304
StarBend - Freeport Div.,129,80,81568.63107
StarBend - FreeportBr,129,81,81568.63107
StarBend - Freeport,129,79,82418.60375
StarBend - BlwTisdale,129,51,85987.87353
StarBend - AR_RanchoCordova,129,18,86804.74587
StarBend - AR_Sunrise_Ramp,129,19,93525.06884
StarBend - AbvTisdale,129,9,93978.63807
StarBend - Hood Release,129,90,95138.29316
StarBend - Hood_RT,129,91,95282.37589
StarBend - Colusa BC2,129,68,95926.49356
StarBend - Above_Hood,129,1,95946.95976
StarBend - Hood,129,89,96646.64917
StarBend - Nimbus Hatchery RW,129,118,97226.25148
StarBend - Blw_Hood,129,39,100382.0134
StarBend - MeridanBr,129,103,101310.6324
StarBend - Blw_Sutter,129,44,103366.014
StarBend - SutterSlough,129,133,103865.7876
StarBend - AbvColusaBr,129,7,104437.1374
StarBend - BlwMoulton,129,49,104437.1374
StarBend - Colusa BC3,129,69,104928.2817
StarBend - Abv Grimes,129,2,105994.7981
StarBend - Blw_Steamboat,129,43,106225.83
StarBend - SteamboatSlough,129,130,106471.3143
StarBend - MinorBlwSutter,129,112,110235.9807
StarBend - MinerNorth,129,111,110329.8478
StarBend - AbvColusaBrRT,129,8,110963.4573
StarBend - SutterSteamJunc,129,134,113061.1218
StarBend - Colusa AC2,129,66,115225.868
StarBend - Georgiana_Slough,129,85,115652.9631
StarBend - BlwGeorgiana,129,48,115817.3572
StarBend - Lower Minor,129,102,120350.0133
StarBend - YB_LibertyIsBase,129,140,123019.4972
StarBend - BaseSutterSteam,129,21,123214.0123
StarBend - Hwy84Ferry,129,94,125067.8604
StarBend - SR_Mouth,129,128,126693.1642
StarBend - RioVistaBr,129,121,127544.4836
StarBend - Colusa AC3,129,67,127975.6947
StarBend - ToeDrainBase,129,136,129803.6385
StarBend - GeorgeMok,129,84,134465.5654
StarBend - BlwButteBr,129,45,134972.9355
StarBend - ThreeMile,129,135,136273.5327
StarBend - ToeDrainRST,129,137,136851.0342
StarBend - SouthofBW,129,127,137632.0789
StarBend - Mok_NF_end,129,114,137892.1569
StarBend - DeckerIsland,129,71,138945.7629
StarBend - ButteBr,129,62,140657.0291
StarBend - SJ_JerseyPt,129,126,144290.2654
StarBend - Mok_SF_Blw_Hwy12,129,116,144661.3309
StarBend - Mok_SF_end,129,117,145441.12
StarBend - AntiochBridge,129,15,150487.4951
StarBend - Mok_NF,129,113,150822.059
StarBend - YB_LisbonWeir,129,141,151522.8498
StarBend - Antioch,129,14,151956.2035
StarBend - Mok_SF,129,115,152609.3876
StarBend - ChippsW,129,65,153297.0879
StarBend - ChippsE,129,64,153813.484
StarBend - DeltaCross_Channel,129,77,154236.7254
StarBend - SJ_Dutch Slough,129,125,154565.5225
StarBend - BlwOrd,129,50,158159.3434
StarBend - YB_LeveeMarker,129,139,159440.7236
StarBend - Old River,129,119,163749.5047
StarBend - MiddleRiver,129,104,164905.691
StarBend - Benicia,129,34,173924.8974
StarBend - YB_OldRiverRd,129,142,175360.3573
StarBend - KnaggsRanch_BlwRel,129,97,178510.2549
StarBend - KnaggsRanch_Rel,129,98,178618.6897
StarBend - Blw_IrvineFinch,129,40,190851.2891
StarBend - GCID_abv,129,82,200170.954
StarBend - GCID_blw,129,83,200170.954
StarBend - Abv_Otter_Island,129,4,215475.7
StarBend - Abv_WoodsonBr,129,6,221298.8205
StarBend - DeerCk4,129,76,225982.0798
StarBend - DeerCk3,129,75,229038.8858
StarBend - DeerCk2,129,74,229334.4035
StarBend - GoldenGateE,129,86,229763.2498
StarBend - GoldenGateW,129,87,230589.4158
StarBend - DeerCk1,129,73,233017.9851
StarBend - DeerCk_RST,129,72,237890.2525
StarBend - Mill_Ck_Conf,129,105,238128.4798
StarBend - MillCk3,129,110,239859.4932
StarBend - MillCk2,129,109,241077.4259
StarBend - MillCk1.5,129,108,244723.7187
StarBend - MillCk1,129,107,246324.5857
StarBend - Hunters,129,92,246834.016
StarBend - MillCk_RST_Rel,129,106,247108.5051
StarBend - AntelopeConf,129,13,251571.8728
StarBend - Blw_Salt,129,42,253328.3298
StarBend - JV_Glide,129,96,255090.5382
StarBend - AntelopeCk2,129,12,255210.9187
StarBend - Abv_RBPP,129,5,257705.1546
StarBend - RedBluffDivDam,129,120,257705.1546
StarBend - AntelopeCk1,129,11,259936.4915
StarBend - Adobe,129,10,264915.2355
StarBend - Blw_Paynes_Ck,129,41,272826.089
StarBend - Battle_Conf,129,22,303964.2476
StarBend - BattleCk4,129,32,304883.9858
StarBend - BattleCk3,129,31,307962.0524
StarBend - BattleCk1_2014,129,27,310336.9419
StarBend - BattleCk2,129,28,311457.7634
StarBend - BattleCk_Bridge,129,23,311904.7407
StarBend - BattleCk2_2014,129,29,312836.926
StarBend - BattleCk1,129,26,313205.9877
StarBend - BattleCk250BlwFL,129,30,313455.3847
StarBend - BattleCk_CNFH,129,24,313566.9169
StarBend - BattleCk_RST_Rel,129,25,313612.1213
StarBend - BlwCowCr,129,47,317823.1852
StarBend - Blw_ClearCr,129,35,332535.7591
StarBend - Bonnyview_Rel,129,52,337490.1354
StarBend - Blw_Cypress,129,36,341073.8968
StarBend - Hwy 44 Bridge,129,93,344796.1811
StarBend - Caldwell Park_Rel,129,63,348313.3151
SteamboatSlough - SteamboatSlough,130,130,0
SteamboatSlough - Blw_Steamboat,130,43,1535.7603
SteamboatSlough - Blw_Sutter,130,44,3105.300377
SteamboatSlough - SutterSlough,130,133,4396.959234
SteamboatSlough - Blw_Hood,130,39,6089.300906
SteamboatSlough - SutterSteamJunc,130,134,6589.807468
SteamboatSlough - Hood,130,89,9824.665179
SteamboatSlough - MinorBlwSutter,130,112,9841.405452
SteamboatSlough - MinerNorth,130,111,10488.18222
SteamboatSlough - Above_Hood,130,1,10524.35459
SteamboatSlough - Georgiana_Slough,130,85,10962.8934
SteamboatSlough - BlwGeorgiana,130,48,11127.28749
SteamboatSlough - Hood_RT,130,91,11188.93846
SteamboatSlough - Hood Release,130,90,11333.02119
SteamboatSlough - BaseSutterSteam,130,21,16742.69799
SteamboatSlough - Hwy84Ferry,130,94,18596.54602
SteamboatSlough - SR_Mouth,130,128,20221.8499
SteamboatSlough - Lower Minor,130,102,20508.34774
SteamboatSlough - RioVistaBr,130,121,21073.16928
SteamboatSlough - YB_LibertyIsBase,130,140,22834.30718
SteamboatSlough - Freeport,130,79,24052.7106
SteamboatSlough - Freeport Div.,130,80,24902.68328
SteamboatSlough - FreeportBr,130,81,24902.68328
SteamboatSlough - GeorgeMok,130,84,29775.49566
SteamboatSlough - ThreeMile,130,135,29802.21838
SteamboatSlough - ToeDrainBase,130,136,29961.97298
SteamboatSlough - DeckerIsland,130,71,32474.44857
SteamboatSlough - SouthofBW,130,127,32942.00923
SteamboatSlough - Mok_NF_end,130,114,33202.08722
SteamboatSlough - ToeDrainRST,130,137,37009.36869
SteamboatSlough - SJ_JerseyPt,130,126,37818.95107
SteamboatSlough - SacTrawl2,130,123,38363.17383
SteamboatSlough - SacTrawl1,130,122,38713.43794
SteamboatSlough - Mok_SF_Blw_Hwy12,130,116,39971.26119
SteamboatSlough - Mok_SF_end,130,117,40751.05027
SteamboatSlough - I80_Br,130,95,42459.39471
SteamboatSlough - TowerBridge,130,138,43714.42752
SteamboatSlough - AntiochBridge,130,15,44016.1808
SteamboatSlough - Antioch,130,14,45484.88914
SteamboatSlough - AR_Mouth,130,17,45966.49955
SteamboatSlough - Mok_NF,130,113,46131.98927
SteamboatSlough - ChippsW,130,65,46825.77353
SteamboatSlough - ChippsE,130,64,47342.16968
SteamboatSlough - Mok_SF,130,115,47919.3179
SteamboatSlough - SJ_Dutch Slough,130,125,48094.20815
SteamboatSlough - DeltaCross_Channel,130,77,49546.65572
SteamboatSlough - YB_LisbonWeir,130,141,51681.18429
SteamboatSlough - AR_Upstream_Hwy80,130,20,52699.07458
SteamboatSlough - Old River,130,119,57639.5101
SteamboatSlough - YB_LeveeMarker,130,139,59599.05802
SteamboatSlough - AR_Downstream_WattAve,130,16,59981.99945
SteamboatSlough - MiddleRiver,130,104,60181.34278
SteamboatSlough - Benicia,130,34,67453.58309
SteamboatSlough - AR_RanchoCordova,130,18,71459.83229
SteamboatSlough - YB_OldRiverRd,130,142,75518.69179
SteamboatSlough - Abv_FremontWeir,130,3,76817.39073
SteamboatSlough - Blw_FRConf,130,37,76817.39073
SteamboatSlough - Blw_FremontWeir,130,38,76817.39073
SteamboatSlough - AR_Sunrise_Ramp,130,19,78180.15525
SteamboatSlough - Butte6,130,61,78469.80207
SteamboatSlough - KnaggsRanch_BlwRel,130,97,78668.58936
SteamboatSlough - KnaggsRanch_Rel,130,98,78777.02414
SteamboatSlough - Nimbus Hatchery RW,130,118,81881.3379
SteamboatSlough - BC_Beach,130,33,88650.28347
SteamboatSlough - Butte5,130,60,88892.6577
SteamboatSlough - Knights_RST,130,99,90306.5284
