Location ,Lat ,Lon,Rkm,Year,Type
YB_LibertyIsBase,38.22411,-121.67524,109.07668,2016,JSATS
YB_LisbonWeir,38.47631,-121.58869,139.39665,2016,JSATS
YB_OldRiverRd,38.67759,-121.64423,163.23416,2016,JSATS
Above_Hood,38.3683,-121.521,142.2781,2017,JSATS
Abv Grimes,39.0971,-121.89676,229.64699,2017,JSATS
Abv_FremontWeir,38.78212,-121.61526,177.15859,2017,JSATS
Abv_Otter_Island,39.88203,-122.06445,361.01861,2017,JSATS
Abv_RBPP,40.15301,-122.19824,403.24807,2017,JSATS
Abv_WoodsonBr,39.92009,-122.08446,366.84173,2017,JSATS
AbvColusaBr,39.2205,-122.00847,249.98005,2017,JSATS
AbvColusaBrRT,39.2647,-122,256.50637,2017,JSATS
AbvTisdale,39.0364,-121.82918,217.63083,2017,JSATS
Adobe,40.19994,-122.22167,410.45815,2017,JSATS
AntelopeCk1,40.1869,-122.13487,405.4794,2017,JSATS
AntelopeCk2,40.14881,-122.13683,400.75383,2017,JSATS
AntelopeConf,40.13393,-122.14003,397.11478,2017,JSATS
Antioch,38.02636,-121.8214,85.70212,2017,JSATS
AntiochBridge,38.02426,-121.75163,92.87448,2017,JSATS
AR_Downstream_WattAve,38.56572,-121.39069,191.73575,2017,JSATS
AR_Mouth,38.59999,-121.50684,177.72025,2017,JSATS
AR_RanchoCordova,38.61468,-121.30276,203.21358,2017,JSATS
AR_Sunrise_Ramp,38.63634,-121.26424,209.9339,2017,JSATS
AR_Upstream_Hwy80,38.58339,-121.44109,184.45282,2017,JSATS
BaseSutterSteam,38.18425,-121.65201,104.96505,2017,JSATS
Battle_Conf,40.35371,-122.17734,449.50716,2017,JSATS
BattleCk_Bridge,40.39479,-122.1628,457.44765,2017,JSATS
BattleCk_CNFH,40.39814,-122.1453,459.10983,2017,JSATS
BattleCk_RST_Rel,40.39812,-122.14487,459.15503,2017,JSATS
BattleCk1,40.39827,-122.14959,458.7489,2017,JSATS
BattleCk1_2014,40.39181,-122.17781,455.87985,2017,JSATS
BattleCk2,40.3954,-122.16553,457.00068,2017,JSATS
BattleCk2_2014,40.39672,-122.15365,458.37984,2017,JSATS
BattleCk250BlwFL,40.39818,-122.14665,458.9983,2017,JSATS
BattleCk3,40.38457,-122.17897,453.50496,2017,JSATS
BattleCk4,40.36074,-122.17268,450.4269,2017,JSATS
BC_Beach,38.87751,-121.61404,187.84837,2017,JSATS
Benicia,38.04123,-122.12382,55.07254,2017,JSATS
Blw_ClearCr,40.50188,-122.36192,478.07867,2017,JSATS
Blw_Cypress,40.56047,-122.37527,486.61681,2017,JSATS
Blw_FRConf,38.78212,-121.61526,177.15859,2017,JSATS
Blw_FremontWeir,38.78212,-121.61526,177.15859,2017,JSATS
Blw_Hood,38.34365,-121.5552,137.84305,2017,JSATS
Blw_IrvineFinch,39.73146,-121.97483,336.3942,2017,JSATS
Blw_Paynes_Ck,40.25534,-122.17332,418.369,2017,JSATS
Blw_Salt,40.1464,-122.15246,398.87124,2017,JSATS
Blw_Steamboat,38.29995,-121.56966,131.99923,2017,JSATS
Blw_Sutter,38.32402,-121.57578,134.85905,2017,JSATS
BlwButteBr,39.41913,-122.00943,280.51585,2017,JSATS
BlwChinaBend,38.88406,-121.81713,206.06341,2017,JSATS
BlwCowCr,40.46013,-122.22765,463.3661,2017,JSATS
BlwGeorgiana,38.23946,-121.52507,122.4077,2017,JSATS
BlwMoulton,39.2205,-122.00847,249.98005,2017,JSATS
BlwOrd,39.56548,-122.0018,303.70226,2017,JSATS
BlwTisdale,38.98941,-121.80463,222.05585,2017,JSATS
Bonnyview_Rel,40.53758,-122.35724,483.03305,2017,JSATS
BoydsPump,39.05943,-121.61014,212.21633,2017,JSATS
Bullock Bend,38.91335,-121.81114,212.72966,2017,JSATS
Butte0.5,39.102,-121.75864,218.70256,2017,JSATS
Butte1,39.09834,-121.75655,218.25773,2017,JSATS
Butte2,39.00687,-121.72227,207.66034,2017,JSATS
Butte3,38.92734,-121.62995,195.60546,2017,JSATS
Butte4,38.91502,-121.62542,194.04055,2017,JSATS
Butte5,38.85305,-121.65151,186.12898,2017,JSATS
Butte6,38.78346,-121.63226,175.70613,2017,JSATS
ButteBr,39.4569,-121.995,286.19994,2017,JSATS
Caldwell Park_Rel,40.59383,-122.39836,493.85623,2017,JSATS
ChippsE,38.04627,-121.91559,74.36495,2017,JSATS
ChippsW,38.04599,-121.90969,74.88137,2017,JSATS
Colusa AC2,39.28007,-122.01891,260.76878,2017,JSATS
Colusa AC3,39.36038,-122.01373,273.51861,2017,JSATS
Colusa BC2,39.18497,-121.94322,241.46941,2017,JSATS
Colusa BC3,39.13132,-121.93655,235.91842,2017,JSATS
CoxRiffle,39.33327,-121.63268,254.41131,2017,JSATS
DeckerIsland,38.07916,-121.75954,89.23284,2017,JSATS
DeerCk_RST,39.99746,-121.96773,383.43316,2017,JSATS
DeerCk1,39.97184,-121.99537,378.5609,2017,JSATS
DeerCk2,39.9627,-122.03343,374.87732,2017,JSATS
DeerCk3,39.9621,-122.03614,374.5818,2017,JSATS
DeerCk4,39.94389,-122.05831,371.52499,2017,JSATS
DeltaCross_Channel,38.24436,-121.50091,124.98593,2017,JSATS
FR Boyds Release,39.05733,-121.61066,211.97875,2017,JSATS
Freeport,38.46467,-121.50501,155.80646,2017,JSATS
Freeport Div.,38.47223,-121.50639,156.65643,2017,JSATS
FreeportBr,38.47223,-121.50639,156.65643,2017,JSATS
GCID_abv,39.79022,-122.03549,345.71387,2017,JSATS
GCID_blw,39.79022,-122.03549,345.71387,2017,JSATS
GeorgeMok,38.12946,-121.58521,119.82843,2017,JSATS
Georgiana_Slough,38.23565,-121.518,123.61423,2017,JSATS
GoldenGateE,37.82794,-122.46168,1.76372,2017,JSATS
GoldenGateW,37.82126,-122.46918,0.80985,2017,JSATS
Gridley_Rel,39.35787,-121.63604,258.00077,2017,JSATS
Hood,38.3617,-121.52033,141.57841,2017,JSATS
Hood Release,38.37524,-121.52383,143.08677,2017,JSATS
Hood_RT,38.3741,-121.523,142.94268,2017,JSATS
Hunters,40.09616,-122.13017,392.37693,2017,JSATS
Hwy 44 Bridge,40.58691,-122.36891,490.33909,2017,JSATS
Hwy84Ferry,38.19008,-121.65764,104.83892,2017,JSATS
I80_Br,38.57113,-121.5164,174.21314,2017,JSATS
JV_Glide,40.14699,-122.17251,400.63345,2017,JSATS
KnaggsRanch_BlwRel,38.70523,-121.64017,166.38406,2017,JSATS
KnaggsRanch_Rel,38.70618,-121.63987,166.49249,2017,JSATS
Knights_RST,38.79248,-121.69087,183.11075,2017,JSATS
KnightsLanding,38.82341,-121.72388,188.99425,2017,JSATS
KnightsLandingBr,38.8021,-121.72,186.40795,2017,JSATS
Lower Minor,38.24257,-121.66132,111.74616,2017,JSATS
MeridanBr,39.14554,-121.91798,239.53607,2017,JSATS
MiddleRiver,37.9385,-121.534,124.39187,2017,JSATS
Mill_Ck_Conf,40.0327,-122.11987,383.67139,2017,JSATS
MillCk_RST_Rel,40.05479,-122.0321,392.65142,2017,JSATS
MillCk1,40.0555,-122.04123,391.8675,2017,JSATS
MillCk1.5,40.0526,-122.05846,390.26663,2017,JSATS
MillCk2,40.04607,-122.09443,386.62034,2017,JSATS
MillCk3,40.04035,-122.10442,385.40241,2017,JSATS
MinerNorth,38.28791,-121.60865,119.58275,2017,JSATS
MinorBlwSutter,38.28386,-121.60406,118.93597,2017,JSATS
Mok_NF,38.22321,-121.5072,128.4006,2017,JSATS
Mok_NF_end,38.14326,-121.56091,121.67876,2017,JSATS
Mok_SF,38.22546,-121.49135,129.86829,2017,JSATS
Mok_SF_Blw_Hwy12,38.10911,-121.50105,127.90038,2017,JSATS
Mok_SF_end,38.12584,-121.49574,129.22773,2017,JSATS
Nimbus Hatchery RW,38.634,-121.22474,213.63508,2017,JSATS
Old River,37.93958,-121.5611,121.85004,2017,JSATS
RedBluffDivDam,40.15301,-122.19824,403.24807,2017,JSATS
RioVistaBr,38.15899,-121.68474,100.63458,2017,JSATS
SacTrawl1,38.54081,-121.51331,170.46718,2017,JSATS
SacTrawl2,38.53823,-121.51557,170.11692,2017,JSATS
ShanghaiBend,39.09464,-121.59285,216.71946,2017,JSATS
SJ_Dutch Slough,38.01182,-121.6805,100.9251,2017,JSATS
SJ_JerseyPt,38.05002,-121.6907,99.07171,2017,JSATS
SouthofBW,38.11047,-121.58224,116.66191,2017,JSATS
SR_Mouth,38.17363,-121.64804,104.9792,2017,JSATS
StarBend,39.00988,-121.59382,205.6694,2017,JSATS
SteamboatSlough,38.30017,-121.5804,121.70775,2017,JSATS
SunsetPumps,39.25172,-121.63522,240.22859,2017,JSATS
SutterBypass Weir2 RST,39.10239,-121.7588,218.74787,2017,JSATS
SutterSlough,38.33214,-121.58301,125.30616,2017,JSATS
SutterSteamJunc,38.25163,-121.60279,115.11794,2017,JSATS
ThreeMile,38.11595,-121.68571,97.92314,2017,JSATS
ToeDrainBase,38.29072,-121.6608,117.67744,2017,JSATS
ToeDrainRST,38.35257,-121.64342,124.72483,2017,JSATS
TowerBridge,38.5802,-121.508,175.46817,2017,JSATS
YB_LeveeMarker,38.54712,-121.58515,147.31452,2017,JSATS
YB_LibertyIsBase,38.22411,-121.67524,109.07668,2017,JSATS
YB_LisbonWeir,38.47631,-121.58869,139.39665,2017,JSATS
YB_OldRiverRd,38.67759,-121.64423,163.23416,2017,JSATS
Alcatraz,37.82522,-122.42833,4.414,2008,Vemco
Alcatraz,37.824,-122.40566,4.414,2008,Vemco
Alcatraz,37.82502,-122.4239,4.414,2008,Vemco
Alcatraz,37.82385,-122.42153,4.73,2008,Vemco
Alcatraz,37.82385,-122.42474,4.73,2008,Vemco
Alcatraz,37.82038,-122.42448,4.414,2008,Vemco
Alcatraz,37.82082,-122.42106,4.73,2008,Vemco
Alcatraz,37.82087,-122.42477,4.73,2008,Vemco
Alcatraz_Control,37.83457,-122.44535,3.2,2008,Vemco
Alcatraz_Control,37.83449,-122.44876,3.2,2008,Vemco
Alcatraz_Control,37.83128,-122.4458,3.2,2008,Vemco
Alcatraz_Control,37.83143,-122.44846,3.2,2008,Vemco
AR_FairOaks,38.63635,-121.265483,223.164,2008,Vemco
AR_GoetheBr,38.614667,-121.302961,216.554,2008,Vemco
AR_I-80Br,38.584067,-121.443083,197.984,2008,Vemco
AR_Mouth,38.60183333,-121.4974833,192.262,2008,Vemco
AR_WattHowe,38.563217,-121.398133,204.504,2008,Vemco
BattleCk01,40.39827892,-122.1455475,534.538,2008,Vemco
BattleCk02,40.39773368,-122.1531884,533.881,2008,Vemco
BattleCk03,40.39685274,-122.1535928,533.769,2008,Vemco
BattleCk04,40.39713328,-122.1594667,533.218,2008,Vemco
BattleCk06,40.39478803,-122.1628007,532.82,2008,Vemco
BattleCk06,40.39475123,-122.1628296,532.82,2008,Vemco
BattleCk07,40.39158857,-122.1841729,530.65,2008,Vemco
BattleCk08,40.384397,-122.1795361,529.927,2008,Vemco
BattleCk09,40.38836137,-122.1878321,528.797,2008,Vemco
BattleCk10,40.37568852,-122.1691084,527.392,2008,Vemco
BattleCk11,40.37162673,-122.1687322,526.903,2008,Vemco
Bay Bridge East,37.821967,-122.331567,13.23,2008,Vemco
Bay Bridge East,37.82145,-122.33305,13.23,2008,Vemco
Bay Bridge East,37.82115,-122.33595,13.23,2008,Vemco
Bay Bridge East,37.820376,-122.33522,12.83,2008,Vemco
Bay Bridge East,37.820583,-122.33925,13.23,2008,Vemco
Bay Bridge East,37.819907,-122.338194,12.83,2008,Vemco
Bay Bridge East,37.820233,-122.34235,13.23,2008,Vemco
Bay Bridge East,37.819443,-122.341158,12.83,2008,Vemco
Bay Bridge East,37.81965,-122.346133,13.23,2008,Vemco
Bay Bridge East,37.81884,-122.344124,12.83,2008,Vemco
Bay Bridge East,37.818933,-122.3499,13.23,2008,Vemco
Bay Bridge East,37.817746,-122.347441,12.83,2008,Vemco
Bay Bridge East,37.81645,-122.352567,13.23,2008,Vemco
Bay Bridge East,37.816679,-122.350667,12.83,2008,Vemco
Bay Bridge East,37.815571,-122.353848,12.83,2008,Vemco
Bay Bridge East,37.814517,-122.3586,13.23,2008,Vemco
Bay Bridge East,37.81415,-122.35849,12.83,2008,Vemco
Bay Bridge West,37.79957,-122.37643,10,2008,Vemco
Bay Bridge West,37.805514,-122.369545,10,2008,Vemco
Bay Bridge West,37.80299,-122.37252,10,2008,Vemco
Bay Bridge West,37.800855,-122.375306,10,2008,Vemco
Bay Bridge West,37.800717,-122.374712,10,2008,Vemco
Bay Bridge West,37.798045,-122.37823,10,2008,Vemco
Bay Bridge West,37.798341,-122.377424,10,2008,Vemco
Bay Bridge West,37.79682,-122.37914,10,2008,Vemco
Bay Bridge West,37.795616,-122.38091,10,2008,Vemco
Bay Bridge West,37.795534,-122.380326,10,2008,Vemco
Bay Bridge West,37.79316,-122.38319,10,2008,Vemco
Bay Bridge West,37.790891,-122.38563,10,2008,Vemco
Benicia Bridge,38.04376667,-122.12595,51.69,2008,Vemco
Benicia Bridge,38.04243333,-122.1250167,51.69,2008,Vemco
Benicia Bridge,38.04123333,-122.1238167,51.69,2008,Vemco
Benicia Bridge,38.03896,-122.12192,51.69,2008,Vemco
Benicia Bridge,38.03761667,-122.1210833,51.69,2008,Vemco
Benicia Bridge,38.03645,-122.1201,51.69,2008,Vemco
Benicia Bridge,38.03994,-122.12301,51.69,2008,Vemco
Berkeley_Marina,37.86649,-122.31712,15.14,2008,Vemco
Carquinez Bridge,38.06383333,-122.2269667,41.471,2008,Vemco
Carquinez Bridge,38.06233333,-122.22525,41.471,2008,Vemco
Carquinez Bridge,38.06068,-122.22513,41.471,2008,Vemco
Carquinez Bridge,38.06058333,-122.2249667,41.471,2008,Vemco
Carquinez Bridge,38.05866667,-122.2251,41.471,2008,Vemco
Carquinez Bridge,38.05795,-122.22455,41.471,2008,Vemco
CarSt01,38.0642,-122.2629,38.151,2008,Vemco
ChippMontezuma,38.07188,-121.87516,78.344,2008,Vemco
Chipps Island,38.0465,-121.93805,69.5,2008,Vemco
Chipps Island,38.05,-121.92658,69.5,2008,Vemco
Chipps Island,38.05048,-121.89702,69.5,2008,Vemco
Chipps Island,38.04273,-121.89783,69.5,2008,Vemco
Chipps Island,38.05025,-121.92018,69.5,2008,Vemco
Chipps Island,38.04636667,-121.92035,69.5,2008,Vemco
Chipps Island,38.04488,-121.91996,69.5,2008,Vemco
Chipps Island,38.04276667,-121.92005,69.5,2008,Vemco
Chipps Island,38.04613,-121.89687,69.5,2008,Vemco
Chipps Island,38.04628,-121.92974,69.5,2008,Vemco
Chipps Island,38.04832,-121.93108,69.5,2008,Vemco
Chipps Island,38.04977,-121.93125,69.5,2008,Vemco
Chipps Island,38.05111,-121.92694,69.5,2008,Vemco
Chipps Island,38.04398,-121.93089,69.5,2008,Vemco
Chipps Island,38.05007,-121.8982,69.5,2008,Vemco
Chipps Island,38.04084,-121.9086,69.5,2008,Vemco
Chipps Island,38.04819,-121.93054,69.5,2008,Vemco
Clifton Court,37.8263,-121.5967,127.128,2008,Vemco
Clifton Court,37.8306,-121.5944,127.128,2008,Vemco
Clifton Court,37.8261,-121.5954,127.128,2008,Vemco
Clifton Court,37.8212,-121.5989,127.128,2008,Vemco
Clifton Court,37.833,-121.5784,127.128,2008,Vemco
Clifton Court,37.8517,-121.5782,127.128,2008,Vemco
Clifton Court,37.8355,-121.572,127.128,2008,Vemco
Clifton Court,37.8334,-121.5664,127.128,2008,Vemco
Clifton Court,37.852,-121.5724,127.128,2008,Vemco
Clifton Court,37.8394,-121.5634,127.128,2008,Vemco
Clifton Court,37.828,-121.5889,127.128,2008,Vemco
Clifton Court,37.8263,-121.5967,127.128,2008,Vemco
Clifton Court,37.8274,-121.5818,127.128,2008,Vemco
Clifton Court,37.8355,-121.5884,127.128,2008,Vemco
Clifton Court,37.8404,-121.5809,127.128,2008,Vemco
Clifton Court,37.8439,-121.5864,127.128,2008,Vemco
Clifton Court,37.8437,-121.5717,127.128,2008,Vemco
Clifton Court,37.833,-121.5916,127.128,2008,Vemco
Clifton Court,37.8313,-121.5911,127.128,2008,Vemco
Clifton Court,37.835,-121.5942,127.128,2008,Vemco
Clifton Court,37.8303,-121.5591,127.128,2008,Vemco
Clifton Court,37.830196,-121.5593,127.128,2008,Vemco
Clifton Court,37.831,-121.5578,127.128,2008,Vemco
Clifton Court,37.831085,-121.55815,127.128,2008,Vemco
Clifton Court,37.8263,-121.5967,127.128,2008,Vemco
Clifton Court,37.83,-121.5525,127.128,2008,Vemco
Clifton Court,37.8231,-121.5529,127.128,2008,Vemco
Clifton Court,37.8519,-121.5613,127.128,2008,Vemco
Clifton Court,37.8391,-121.5562,127.128,2008,Vemco
Clifton Court,37.8168,-121.556,127.128,2008,Vemco
Clifton Court,37.8309,-121.554,127.128,2008,Vemco
Clifton Court,37.8263,-121.5967,127.128,2008,Vemco
Clifton Court,37.8263,-121.5967,127.128,2008,Vemco
CosR_Br,38.2572,-121.43295,150.295,2008,Vemco
Decker_IsN,38.10252,-121.7169,90.626,2008,Vemco
Decker_IsS,38.076983,-121.7534,86.326,2008,Vemco
Decker_IsS,38.0831,-121.7594667,86.326,2008,Vemco
Emeryville_Marina,37.83921,-122.3111,15.08,2008,Vemco
Emeryville_Marina,37.84355,-122.31609,15.08,2008,Vemco
FishermansCut,38.07669,-121.64702,105.377,2008,Vemco
FR_Alec,39.482567,-121.57939,324.55,2008,Vemco
FR_Aud_Pool,39.516417,-121.556222,329.65,2008,Vemco
FR_Bedrock,39.515194,-121.563639,328.98,2008,Vemco
FR_Beer_Can,38.882326,-121.614281,235.01,2008,Vemco
FR_Beer_Can,38.885475,-121.614824,235.01,2008,Vemco
FR_Big_Hole_East,39.445097,-121.635853,316.72,2008,Vemco
FR_Big_Hole_West,39.435142,-121.636828,315.6,2008,Vemco
FR_Cotton_Pool,39.51658,-121.55364,329.87,2008,Vemco
FR_Cox,39.33548,-121.63311,300.11,2008,Vemco
FR_Cox,39.338268,-121.629576,300.11,2008,Vemco
FR_Eye_Pool,39.456667,-121.616472,319.69,2008,Vemco
FR_Eye_Pool,39.456667,-121.616472,319.69,2008,Vemco
FR_FBD_Pool,39.51839,-121.54858,330.38,2008,Vemco
FR_Gateway,39.456441,-121.621394,319.25,2008,Vemco
FR_Goose,39.406063,-121.616489,311.08,2008,Vemco
FR_Gridley,39.353967,-121.63155,302.79,2008,Vemco
FR_Gridley_SwampyBend,39.371117,-121.648717,305.28,2008,Vemco
FR_GW_Pool,39.471347,-121.583442,323.24,2008,Vemco
FR_GW_Pool,39.471347,-121.583442,323.24,2008,Vemco
FR_Hour,39.422883,-121.624217,313.72,2008,Vemco
FR_HWY_20,39.13925,-121.607111,268.39,2008,Vemco
FR_HWY_70,39.511944,-121.572917,328.11,2008,Vemco
FR_Matthews,39.488583,-121.578333,325.24,2008,Vemco
FR_Mouth,38.79367,-121.630194,224.13,2008,Vemco
FR_Nicholas,38.901163,-121.587212,237.96,2008,Vemco
FR_River_Bend,39.24643,-121.63645,285.46,2008,Vemco
FR_Rob_Backwater,39.46794,-121.5935,322.2,2008,Vemco
FR_Shanghai,39.089431,-121.59962,261.64,2008,Vemco
FR_Shanghai,39.072917,-121.604983,259.76,2008,Vemco
FR_Shawn's_Beach,39.24643,-121.63645,285.46,2008,Vemco
FR_Star_Bend,39.011333,-121.598472,252.21,2008,Vemco
FR_Steep_Pool,39.462056,-121.604528,320.94,2008,Vemco
FR_Sunset_Pumps,39.24643,-121.63645,285.46,2008,Vemco
FR_Sunset_Pumps,39.24643,-121.63645,285.46,2008,Vemco
FR_Sunset_Pumps,39.24643,-121.63645,285.46,2008,Vemco
FR_Sunset_Pumps,39.24643,-121.63645,285.46,2008,Vemco
FR_TAO_Left,39.455543,-121.632287,318.25,2008,Vemco
FR_TAO_Right,39.45567,-121.63227,318.25,2008,Vemco
FR_Upper_Rob_Pool,39.467028,-121.596056,321.95,2008,Vemco
FR_Verona,38.795563,-121.629937,225.09,2008,Vemco
FR_Verona,38.80155,-121.63466,225.09,2008,Vemco
FR_Verona,38.80155,-121.63466,225.09,2008,Vemco
FR_Yuba_Hwy70,39.13378,-121.58774,268.18,2008,Vemco
FR_Yuba_Mouth,39.13069,-121.596056,267.25,2008,Vemco
FranksTractE,38.07126667,-121.5783667,114.607,2008,Vemco
FranksTractW,38.05546667,-121.6671167,98.51,2008,Vemco
Georg_SloughN,38.23725,-121.5176167,136.424,2008,Vemco
Georg_SloughN,38.235875,-121.517832,136.554,2008,Vemco
Georg_SloughS,38.13468,-121.59226,118.305,2008,Vemco
Georgiana_SloughN1,38.23006,-121.52337,136.47,2008,Vemco
Golden Gate East Line,37.83478,-122.46967,1.717,2008,Vemco
Golden Gate East Line,37.83393,-122.46794,1.717,2008,Vemco
Golden Gate East Line,37.83218,-122.4659,1.717,2008,Vemco
Golden Gate East Line,37.83025,-122.46376,1.717,2008,Vemco
Golden Gate East Line,37.82794,-122.46168,1.717,2008,Vemco
Golden Gate East Line,37.82542,-122.45993,1.717,2008,Vemco
Golden Gate East Line,37.8221,-122.45841,1.717,2008,Vemco
Golden Gate East Line,37.81856,-122.45764,1.717,2008,Vemco
Golden Gate East Line,37.81696,-122.45953,1.717,2008,Vemco
Golden Gate East Line,37.8159,-122.45675,1.717,2008,Vemco
Golden Gate East Line,37.81305,-122.45598,1.717,2008,Vemco
Golden Gate East Line,37.8094,-122.45549,1.717,2008,Vemco
Golden Gate West Line,37.82898,-122.4741,0.798,2008,Vemco
Golden Gate West Line,37.82737,-122.47266,0.798,2008,Vemco
Golden Gate West Line,37.82561,-122.47125,0.798,2008,Vemco
Golden Gate West Line,37.82344,-122.47022,0.798,2008,Vemco
Golden Gate West Line,37.82126,-122.46918,0.798,2008,Vemco
Golden Gate West Line,37.81877,-122.46816,0.798,2008,Vemco
Golden Gate West Line,37.81958,-122.46544,0.798,2008,Vemco
Golden Gate West Line,37.81615,-122.46799,0.798,2008,Vemco
Golden Gate West Line,37.81681,-122.46422,0.798,2008,Vemco
Golden Gate West Line,37.81375,-122.46766,0.798,2008,Vemco
Golden Gate West Line,37.8112,-122.46778,0.798,2008,Vemco
Gulf_Farallones,37.69685,-122.9959,-48.55,2008,Vemco
HorseshoeBend,38.095883,-121.709533,90.894,2008,Vemco
HorseshoeBend,38.092967,-121.706967,90.894,2008,Vemco
HorseshoeBend,38.092967,-121.706967,90.894,2008,Vemco
HorseshoeBend,38.083767,-121.711517,90.894,2008,Vemco
HorseshoeBend,38.083767,-121.711517,90.894,2008,Vemco
HorseshoeBend,38.081694,-121.721028,90.894,2008,Vemco
HorseshoeBend,38.0809,-121.730133,90.894,2008,Vemco
HorseshoeBend,38.0809,-121.730133,90.894,2008,Vemco
HorseshoeBend,38.084383,-121.73895,90.894,2008,Vemco
HorseshoeBend,38.084383,-121.73895,90.894,2008,Vemco
Mar_Is,38.088733,-122.257317,43.367,2008,Vemco
Mar_Is,38.088017,-122.256583,43.367,2008,Vemco
Martinez_Marina,38.02779,-122.13839,49.75,2008,Vemco
MiddleRv,37.9425,-121.5336833,123.344,2008,Vemco
MiddleRv_Medford,38.02748,-121.52226,121.644,2008,Vemco
MinerSlough_N,38.29174,-121.63097,116.661,2008,Vemco
MinerSlough_S,38.25253,-121.65601,110.13,2008,Vemco
Mok_Cos_Confluence,38.25502,-121.438928,149.773,2008,Vemco
Mok_EBMUD,38.14913,-121.247218,181.12,2008,Vemco
Mok_ElliotRd,38.17621,-121.16785,194.594,2008,Vemco
Mok_Feiste,38.20993,-121.3751,158.859,2008,Vemco
Mok_GeorgianaS,38.12671667,-121.5777833,116.423,2008,Vemco
Mok_Hatch,38.22586,-121.02411,210.602,2008,Vemco
Mok_Low_SacRd_Br,38.15776,-121.2985,172.5,2008,Vemco
Mok_MacRd,38.20545,-121.09278,203.276,2008,Vemco
Mok_NorthFork,38.22321667,-121.5072667,132.205,2008,Vemco
Mok_PotatoS,38.11695,-121.49885,125.33,2008,Vemco
Mok_SouthFork,38.22545,-121.49141,141.773,2008,Vemco
Mok_Tower_Pk,38.10985,-121.5004,126.119,2008,Vemco
Mok_Will_Berm_Mar,38.10607,-121.56878,113.107,2008,Vemco
MontezumaWest,38.17069,-122.03905,51.144,2008,Vemco
MRGC,37.945,-122.480278,15.156,2008,Vemco
MRGC,37.945,-122.480278,15.156,2008,Vemco
MRGC,37.945,-122.480278,15.156,2008,Vemco
MRGC,37.945,-122.480278,15.156,2008,Vemco
MRGC,37.945,-122.480278,15.156,2008,Vemco
OldRv,37.96791667,-121.5744333,110.533,2008,Vemco
PardiseCay,37.915233,-122.4754,15.986,2008,Vemco
Point_Reyes,38.02067,-123.00741,-57.84,2008,Vemco
Point_Reyes,38.02061,-123.01653,-57.84,2008,Vemco
Point_Reyes,38.02063,-123.02579,-57.84,2008,Vemco
Point_Reyes,38.02078,-123.03465,-57.84,2008,Vemco
Point_Reyes,38.02071,-123.04412,-57.84,2008,Vemco
Point_Reyes,38.02068,-123.0529,-57.84,2008,Vemco
Point_Reyes,38.02061,-123.06213,-57.84,2008,Vemco
Point_Reyes,38.02064,-123.07121,-57.84,2008,Vemco
Point_Reyes,38.0206,-123.08025,-57.84,2008,Vemco
Point_Reyes,38.02066,-123.08936,-57.84,2008,Vemco
Point_Reyes,38.01934,-123.09352,-57.84,2008,Vemco
Point_Reyes,38.02058,-123.09855,-57.84,2008,Vemco
Point_Reyes,38.02051,-123.10261,-57.84,2008,Vemco
Point_Reyes,38.02069,-123.10754,-57.84,2008,Vemco
Point_Reyes,38.02078,-123.10691,-57.84,2008,Vemco
Point_Reyes,38.02055,-123.11681,-57.84,2008,Vemco
Point_Reyes,38.02059,-123.12593,-57.84,2008,Vemco
Point_Reyes,38.02065,-123.13503,-57.84,2008,Vemco
Point_Reyes,37.9876,-122.9944,-53.54,2008,Vemco
PortOakland,37.810917,-122.333083,14.832,2008,Vemco
PortOakland,37.79885,-122.325317,14.832,2008,Vemco
PortOakland,37.805533,-122.342533,14.832,2008,Vemco
PortOakland,37.818783,-122.318733,14.832,2008,Vemco
PortOakland,37.81135,-122.33825,14.832,2008,Vemco
PotatoSlough,38.0864,-121.56249,113.394,2008,Vemco
Quimby,38.03381,-121.5716,108.612,2008,Vemco
Raccoon Straits,37.87217,-122.447,6.757,2008,Vemco
Raccoon Straits,37.87456,-122.44261,7,2008,Vemco
Raccoon Straits,37.8705,-122.44517,6.757,2008,Vemco
Raccoon Straits,37.87323,-122.44148,7,2008,Vemco
Raccoon Straits,37.86867,-122.44067,6.757,2008,Vemco
Raccoon Straits,37.8715,-122.441,7,2008,Vemco
Raccoon Straits,37.867,-122.44067,6.757,2008,Vemco
Raccoon Straits,37.86974,-122.44033,7,2008,Vemco
Rich_Point,37.90749,-122.39037,13.307,2008,Vemco
Rich_Point,37.90857,-122.38847,13.307,2008,Vemco
Rich_Point,37.90573,-122.3938,13.51,2008,Vemco
Rich_Point,37.90526,-122.39106,13.307,2008,Vemco
Richmond Bridge,37.93348,-122.41925,14.716,2008,Vemco
Richmond Bridge,37.93481,-122.43895,14.716,2008,Vemco
Richmond Bridge,37.93494,-122.44098,14.716,2008,Vemco
Richmond Bridge,37.9353,-122.4428,14.716,2008,Vemco
Richmond Bridge,37.93495,-122.44659,14.716,2008,Vemco
Richmond Bridge,37.93522,-122.4484,14.716,2008,Vemco
Richmond Bridge,37.93553,-122.45043,14.716,2008,Vemco
Richmond Bridge,37.9359,-122.45251,14.716,2008,Vemco
Richmond Bridge,37.9364,-122.45444,14.716,2008,Vemco
